review_id,product_id,customer_id,rating,review_text,review_date,verified_purchase
RV7423506,P359586,85281929,4,Not satisfied with material,2025-01-06,No
RV3131101,P237576,91690037,3,Not satisfied with material,2024-06-16,Yes
RV3276630,P745423,97220344,3,Size was perfect,2024-12-20,No
RV7152623,P200116,36866705,2,Worth the price,2024-04-07,Yes
RV8162464,P920210,27540491,4,Average product,2024-01-14,No
RV5900837,P558853,50923194,4,Very good quality,2024-06-28,Yes
RV8549398,P284517,94615588,2,Very good quality,2024-04-08,No
RV2721826,P830184,38676238,4,Average product,2024-06-14,Yes
RV2489541,P532063,92400467,3,Color looks great,2024-07-12,Yes
RV2961005,P434064,13964883,2,Poor stitching,2024-02-01,No
RV8378197,P785549,50587464,4,Exceeded expectations,2025-01-20,No
RV6347470,P074594,36477388,1,Very good quality,2024-09-13,Yes
RV5695754,P192730,16682991,3,Highly recommended,2024-08-07,Yes
RV8235851,P780507,73196738,1,Poor stitching,2024-06-23,No
RV3441214,P860700,91218100,2,Worth the price,2025-01-14,Yes
RV9297511,P583477,98827446,4,Worth the price,2024-07-02,Yes
RV7660213,P420928,26217054,1,Not satisfied with material,2024-01-21,Yes
RV9355829,P689356,85672967,3,Average product,2024-04-30,No
RV5564950,P740508,66363451,2,Worth the price,2024-12-16,Yes
RV7927033,P204005,57413184,5,Color looks great,2024-04-19,No
RV9064734,P636544,56176489,1,Color looks great,2024-11-13,No
RV7849528,P067162,17296967,2,Very good quality,2024-07-19,Yes
RV7552842,P786777,88121367,1,Poor stitching,2024-08-07,Yes
RV7757188,P986643,75964778,5,Average product,2024-12-01,Yes
RV6906297,P782669,61282636,2,Color looks great,2024-12-06,Yes
RV9784135,P498991,62574824,5,Average product,2024-11-14,No
RV7691158,P712342,76683752,4,Very good quality,2024-02-24,Yes
RV4924350,P557786,17699767,5,Not satisfied with material,2024-02-16,No
RV2491285,P051258,14944514,4,Not satisfied with material,2024-05-19,Yes
RV7934795,P574137,28559599,1,Color looks great,2024-01-11,No
RV5745754,P062696,64800763,1,Value for money,2024-03-24,No
RV3816210,P358082,16610029,4,Color looks great,2024-01-26,Yes
RV4147778,P627468,90594095,5,Color looks great,2024-05-03,Yes
RV9386101,P950856,19790065,4,Highly recommended,2024-09-20,No
RV8338346,P839173,65639147,2,Value for money,2024-11-07,Yes
RV1033065,P287891,40172783,4,Average product,2024-09-20,Yes
RV2493708,P396932,44767785,5,Color looks great,2024-04-14,No
RV6298421,P975851,23494795,1,Value for money,2024-01-30,Yes
RV3772560,P184103,98093434,2,Very good quality,2024-11-26,No
RV2090668,P340268,96308235,1,Very good quality,2025-01-17,Yes
RV5313292,P543275,82616748,1,Exceeded expectations,2024-09-08,Yes
RV7595527,P006621,59326547,1,Value for money,2024-02-14,Yes
RV2858134,P334855,28475132,1,Not satisfied with material,2024-01-23,No
RV8337751,P618063,95907451,2,Very good quality,2024-01-30,No
RV8397810,P433450,34248478,5,Not satisfied with material,2024-03-14,No
RV5361381,P709573,81057761,3,Exceeded expectations,2024-01-14,Yes
RV7907721,P975252,75718442,5,Color looks great,2024-07-09,No
RV1210105,P388733,34702074,4,Poor stitching,2024-11-17,No
RV5930079,P050004,87997678,3,Color looks great,2024-01-13,No
RV9346992,P298190,54837095,4,Highly recommended,2024-10-19,No
RV8803521,P241003,44464548,4,Average product,2024-10-08,Yes
RV7490562,P832241,57624553,1,Very good quality,2024-10-18,Yes
RV7281432,P788974,14083386,1,Value for money,2024-05-02,Yes
RV8471480,P082129,96401066,5,Worth the price,2024-02-03,Yes
RV1121647,P942078,83236727,3,Color looks great,2024-07-22,No
RV4975171,P700916,18545723,1,Very good quality,2024-08-28,Yes
RV7205654,P855088,68805229,4,Value for money,2024-05-28,No
RV2380683,P292902,97635229,4,Size was perfect,2024-08-01,Yes
RV1798489,P955002,81854031,3,Highly recommended,2024-03-27,Yes
RV9711023,P947910,80483491,2,Highly recommended,2025-01-05,Yes
RV7717358,P148816,35627145,3,Size was perfect,2024-10-20,No
RV2241139,P558520,20519243,4,Average product,2024-02-21,No
RV9058603,P580117,65316725,5,Value for money,2025-01-29,Yes
RV2993867,P797241,90681684,3,Exceeded expectations,2024-10-02,No
RV5965925,P688910,83869700,5,Exceeded expectations,2024-05-28,Yes
RV4853041,P965041,76447301,2,Size was perfect,2024-04-05,Yes
RV6404095,P275297,65203971,4,Highly recommended,2024-01-15,Yes
RV3538704,P186775,54268278,1,Average product,2024-06-30,No
RV1594952,P594521,19588910,3,Color looks great,2025-01-24,Yes
RV3919601,P436711,33117030,5,Color looks great,2025-01-03,Yes
RV5883184,P908410,22770025,3,Exceeded expectations,2024-12-15,Yes
RV7533240,P293739,71135915,5,Size was perfect,2024-05-18,Yes
RV2008170,P171247,53246398,5,Not satisfied with material,2024-05-03,Yes
RV2789968,P125272,30048488,3,Not satisfied with material,2024-07-16,Yes
RV9512447,P584026,46500149,4,Color looks great,2024-12-19,Yes
RV3403654,P816358,32737390,3,Not satisfied with material,2024-08-08,No
RV7567017,P684373,68467933,4,Poor stitching,2024-05-06,No
RV9236813,P578963,59437605,3,Value for money,2024-11-28,Yes
RV1741003,P803791,47649274,2,Highly recommended,2025-01-06,No
RV6893733,P951406,27917824,5,Very good quality,2024-05-29,No
RV6560438,P825025,85485758,5,Average product,2025-01-17,Yes
RV3678099,P439933,77492743,1,Size was perfect,2024-03-19,Yes
RV6672684,P620437,19810181,5,Size was perfect,2024-05-26,Yes
RV2743343,P805799,29203809,5,Very good quality,2024-09-23,No
RV3290143,P998988,77322021,1,Average product,2024-05-21,Yes
RV7367657,P883043,64828524,1,Color looks great,2024-03-19,Yes
RV5993526,P273901,63422366,3,Value for money,2024-10-08,Yes
RV6122419,P232298,47703393,1,Average product,2024-09-20,Yes
RV5923636,P912028,62321075,2,Average product,2024-03-22,No
RV5412269,P986856,49903219,1,Size was perfect,2025-01-14,Yes
RV4664310,P058713,12936060,2,Worth the price,2025-01-07,Yes
RV4929606,P259182,22818941,3,Highly recommended,2024-09-20,No
RV5804741,P230405,62370575,3,Poor stitching,2024-02-24,No
RV1403198,P543097,34473671,3,Average product,2024-10-07,No
RV4939554,P039057,61312247,4,Highly recommended,2024-10-13,No
RV2143048,P917801,55082331,5,Average product,2024-02-10,No
RV1450316,P986209,99598639,4,Not satisfied with material,2024-03-10,No
RV8971317,P869535,44708576,5,Very good quality,2024-11-02,No
RV8324559,P809159,23017452,1,Value for money,2024-07-28,No
RV4272663,P450285,65558128,3,Exceeded expectations,2024-10-17,Yes
RV7366083,P021763,56287699,5,Value for money,2024-05-19,Yes
RV9049271,P643863,70247147,3,Poor stitching,2024-03-02,No
RV2909891,P595770,14534769,5,Worth the price,2024-05-06,No
RV2916848,P736604,58174903,5,Highly recommended,2025-01-08,Yes
RV6524944,P726282,63225431,4,Value for money,2024-05-30,No
RV4657686,P017152,19898276,4,Highly recommended,2024-08-13,No
RV1198938,P806810,90950048,3,Highly recommended,2024-09-25,No
RV8206102,P014446,57985872,4,Average product,2024-11-09,Yes
RV6720905,P160076,24724233,2,Exceeded expectations,2024-06-04,Yes
RV8598722,P478123,57522004,3,Poor stitching,2024-08-15,No
RV3424316,P088361,45899665,3,Not satisfied with material,2024-05-24,Yes
RV1301927,P021424,84553015,2,Average product,2024-07-10,No
RV7637746,P091263,98864073,5,Not satisfied with material,2024-12-11,No
RV9805834,P295199,17852388,2,Size was perfect,2025-01-23,No
RV5840715,P387895,69020537,3,Average product,2024-11-17,No
RV8460733,P778763,48770338,1,Average product,2025-01-23,Yes
RV4121187,P878309,42792489,3,Not satisfied with material,2024-05-30,Yes
RV3570555,P550615,69595332,1,Value for money,2024-02-01,Yes
RV5597044,P852124,97948953,5,Size was perfect,2024-05-05,No
RV8014210,P713066,51817332,5,Value for money,2024-11-10,Yes
RV3746192,P899618,23612760,5,Value for money,2024-04-07,Yes
RV9387021,P148389,86360606,1,Worth the price,2024-12-03,No
RV6448816,P131951,80524821,3,Not satisfied with material,2024-06-08,Yes
RV6130837,P490017,96881337,3,Worth the price,2024-10-18,No
RV5174811,P457095,32888757,5,Size was perfect,2024-12-20,Yes
RV4434036,P708520,14361224,3,Value for money,2024-12-03,No
RV2473488,P676663,42777292,5,Size was perfect,2024-01-12,Yes
RV1644419,P028969,40671311,1,Worth the price,2024-05-03,Yes
RV7862657,P038345,66351170,5,Poor stitching,2024-07-11,Yes
RV3195914,P289192,36421856,3,Value for money,2024-03-10,No
RV3175203,P734888,51230376,4,Value for money,2024-12-25,Yes
RV3758669,P903880,44743122,1,Size was perfect,2025-01-10,Yes
RV2445272,P026252,69108063,1,Color looks great,2024-05-09,No
RV7147935,P412500,67021977,5,Highly recommended,2024-09-29,No
RV5839242,P254136,35897747,5,Value for money,2024-06-10,Yes
RV1321943,P458763,23474674,5,Very good quality,2024-04-14,Yes
RV6513180,P853955,50378338,4,Size was perfect,2024-05-23,No
RV4919918,P504315,11044931,5,Average product,2024-02-10,No
RV1693712,P947910,98900669,3,Not satisfied with material,2024-02-03,Yes
RV8181428,P917848,74770590,2,Poor stitching,2024-03-21,Yes
RV1836433,P966759,84626089,1,Exceeded expectations,2024-03-20,Yes
RV3583531,P476423,56517747,2,Value for money,2024-08-17,Yes
RV1863675,P988928,73892573,3,Highly recommended,2024-11-10,Yes
RV3578789,P587807,68508198,3,Not satisfied with material,2024-07-01,No
RV3888445,P945978,59469944,1,Average product,2024-06-14,No
RV3765678,P856305,22167496,3,Exceeded expectations,2024-02-17,Yes
RV5151802,P952111,25160065,4,Exceeded expectations,2024-01-13,Yes
RV5944608,P041444,34230187,2,Color looks great,2025-02-04,No
RV9531989,P377352,10612660,2,Exceeded expectations,2024-09-24,No
RV1727065,P763907,26043741,5,Worth the price,2024-12-07,Yes
RV4520109,P334531,56826198,1,Very good quality,2024-10-22,Yes
RV7250608,P158091,66655173,3,Average product,2024-01-03,Yes
RV8369029,P953183,80974764,5,Worth the price,2024-04-10,No
RV6681107,P359660,93219381,5,Worth the price,2024-11-24,Yes
RV1204230,P833221,70008810,3,Size was perfect,2024-08-08,No
RV1794310,P419108,49773235,4,Worth the price,2024-01-01,No
RV2702238,P503409,89250880,5,Value for money,2024-11-25,Yes
RV3994680,P227047,74917282,1,Average product,2024-04-17,Yes
RV8718836,P946653,94626927,1,Average product,2024-10-23,Yes
RV1186958,P233270,46019402,3,Not satisfied with material,2024-10-04,No
RV2368835,P470504,31977896,5,Worth the price,2024-03-02,Yes
RV3423234,P858739,14035360,2,Color looks great,2024-05-01,No
RV8245837,P877730,33332211,3,Worth the price,2024-05-26,No
RV5627061,P504041,25581642,1,Average product,2024-09-01,No
RV3770112,P656730,58085497,5,Poor stitching,2024-06-25,Yes
RV2813187,P282182,21354570,2,Poor stitching,2024-10-16,Yes
RV9335108,P033687,14550822,4,Color looks great,2024-03-04,No
RV9059884,P996220,95670872,4,Worth the price,2024-09-03,Yes
RV1365954,P386154,35468962,3,Size was perfect,2024-10-22,Yes
RV3100561,P848441,75267518,1,Size was perfect,2024-08-27,No
RV3870774,P562284,42047120,3,Not satisfied with material,2024-07-24,No
RV1802769,P510492,24004286,2,Value for money,2024-04-22,Yes
RV5008166,P786159,52659262,5,Worth the price,2024-08-19,No
RV9976079,P522039,26043741,4,Poor stitching,2024-08-06,Yes
RV2436029,P611075,15765069,4,Worth the price,2024-03-26,No
RV4626965,P789598,71650046,3,Average product,2024-01-02,No
RV8269736,P432041,19140206,5,Not satisfied with material,2024-09-06,Yes
RV9854563,P345102,87936636,5,Value for money,2024-03-10,Yes
RV1858756,P399226,99908773,3,Not satisfied with material,2024-05-08,No
RV3822712,P690322,92169990,5,Size was perfect,2024-07-17,Yes
RV3318338,P871806,75816348,4,Very good quality,2024-01-14,No
RV3148700,P882781,54194785,1,Value for money,2024-03-30,No
RV7194979,P771749,85485758,2,Not satisfied with material,2024-03-03,No
RV5564127,P418410,68628568,5,Poor stitching,2024-06-29,No
RV4195030,P066788,66178344,3,Size was perfect,2024-02-14,No
RV5748264,P159503,25534940,5,Average product,2024-11-18,No
RV1743418,P150374,21579916,5,Average product,2024-11-05,Yes
RV7644342,P639778,10959577,2,Average product,2024-10-26,Yes
RV9998462,P770203,33900477,5,Value for money,2024-03-10,No
RV7600890,P659444,42131218,3,Poor stitching,2024-06-29,Yes
RV3848036,P742822,73696079,2,Very good quality,2024-12-21,No
RV3900694,P890856,86418779,2,Average product,2024-04-03,No
RV6243295,P616077,62625575,2,Very good quality,2024-10-06,Yes
RV3389584,P627296,66690342,2,Size was perfect,2024-11-16,No
RV6826779,P373440,48210996,2,Size was perfect,2024-05-30,Yes
RV8820689,P304991,63136533,5,Poor stitching,2024-09-16,No
RV3065061,P606937,73080059,2,Highly recommended,2024-09-16,No
RV3900222,P520128,45347376,1,Size was perfect,2024-04-11,No
RV7639976,P682032,99875087,5,Color looks great,2024-05-24,No
RV1494602,P575739,21440830,3,Highly recommended,2024-10-24,No
RV1647906,P548373,13213056,2,Value for money,2024-01-15,Yes
RV4877364,P348388,71479916,4,Average product,2025-01-01,Yes
RV7250462,P567243,18852686,3,Value for money,2024-03-07,Yes
RV7336979,P875363,23398661,2,Very good quality,2024-10-31,Yes
RV1868612,P826086,97099616,2,Poor stitching,2024-10-05,Yes
RV5698680,P707608,13905842,1,Exceeded expectations,2024-07-02,No
RV5802719,P058084,57583157,4,Worth the price,2024-07-23,Yes
RV7632897,P268539,28957630,2,Highly recommended,2024-02-03,No
RV3253962,P836497,53519715,3,Exceeded expectations,2024-05-11,Yes
RV3092287,P316985,42373369,4,Exceeded expectations,2024-02-17,No
RV9582259,P370007,69582066,2,Worth the price,2024-09-13,No
RV5012295,P242658,40811221,1,Size was perfect,2024-11-17,No
RV3559518,P470411,71614213,3,Size was perfect,2024-01-10,Yes
RV9627434,P738759,25880558,1,Not satisfied with material,2024-12-25,No
RV8878986,P422199,57103367,2,Worth the price,2024-05-06,No
RV4720648,P776572,64152759,1,Average product,2024-09-06,No
RV4575177,P834079,17268232,5,Worth the price,2024-09-17,No
RV8991573,P014452,68500583,5,Exceeded expectations,2024-04-23,No
RV2250624,P030216,68189855,2,Very good quality,2024-09-27,Yes
RV5363531,P382235,70091724,2,Exceeded expectations,2024-03-17,Yes
RV7471305,P578658,45328619,1,Worth the price,2024-02-07,No
RV8856713,P201730,87382717,5,Very good quality,2025-02-01,Yes
RV2126670,P065351,80974764,5,Poor stitching,2024-12-16,Yes
RV2933109,P609682,23623109,5,Poor stitching,2024-09-08,No
RV5510071,P552077,50540045,2,Color looks great,2025-01-30,Yes
RV1398580,P536929,42661432,5,Highly recommended,2024-04-10,Yes
RV8698669,P844206,84144929,3,Highly recommended,2025-01-12,No
RV6586802,P767578,49351741,5,Highly recommended,2024-06-19,Yes
RV8223928,P290769,76243313,5,Value for money,2024-09-12,No
RV7677489,P375171,73688313,5,Exceeded expectations,2024-11-28,No
RV7675075,P321722,87191883,5,Color looks great,2024-09-26,No
RV9080419,P083029,45039839,5,Not satisfied with material,2024-03-08,Yes
RV5778765,P594751,23798170,2,Average product,2024-01-15,Yes
RV5786840,P482606,89769794,2,Average product,2024-12-30,Yes
RV3352163,P364103,27134895,5,Highly recommended,2024-08-09,No
RV2368568,P943238,60056471,1,Exceeded expectations,2024-08-05,No
RV1858252,P939851,36637106,5,Exceeded expectations,2024-10-30,No
RV3501722,P959896,69939763,4,Value for money,2024-07-23,No
RV2056702,P352327,54412412,1,Exceeded expectations,2024-01-27,No
RV7152404,P780614,64031560,1,Average product,2024-11-11,No
RV4607952,P086695,77124450,5,Poor stitching,2025-01-12,Yes
RV4970153,P750597,53597423,5,Poor stitching,2024-11-22,No
RV1484486,P214746,60484125,3,Color looks great,2024-05-01,Yes
RV2978682,P947759,48644647,5,Worth the price,2024-02-28,Yes
RV2366231,P999830,50914069,3,Average product,2024-10-21,No
RV1481365,P888861,84857660,3,Very good quality,2024-05-29,No
RV2571916,P362189,84323123,4,Color looks great,2024-03-28,No
RV3502748,P271035,32967050,1,Worth the price,2024-12-12,Yes
RV4779341,P130146,17901238,5,Size was perfect,2024-08-16,Yes
RV7128913,P815574,30770980,1,Exceeded expectations,2024-12-07,Yes
RV4072635,P820903,36763771,2,Value for money,2024-09-13,No
RV2385324,P398368,36966663,3,Average product,2024-10-20,No
RV7544401,P102590,53984309,1,Not satisfied with material,2024-04-23,Yes
RV6274159,P849483,46152216,5,Exceeded expectations,2024-07-25,Yes
RV9071544,P327426,40543952,3,Not satisfied with material,2024-07-24,No
RV4445667,P439933,50169182,4,Worth the price,2024-09-27,Yes
RV1219289,P952470,64267769,3,Color looks great,2024-01-14,No
RV3636398,P971258,59391757,5,Color looks great,2024-06-27,Yes
RV7286924,P903262,88763416,2,Size was perfect,2025-01-01,Yes
RV9487830,P855026,36226127,1,Color looks great,2024-03-27,No
RV7158162,P567540,67479439,2,Very good quality,2024-01-07,Yes
RV3046915,P141728,66573953,2,Worth the price,2024-11-16,Yes
RV3684761,P074094,24338299,2,Highly recommended,2024-04-29,Yes
RV7433277,P979496,33963108,4,Value for money,2024-04-01,No
RV1063625,P513167,38176758,4,Average product,2024-02-13,No
RV3732884,P557087,73612671,2,Average product,2024-08-26,No
RV5530933,P774221,74341980,2,Average product,2024-06-08,Yes
RV5864157,P115824,14727139,2,Poor stitching,2024-01-05,Yes
RV5870749,P471955,86909980,1,Size was perfect,2024-01-05,No
RV7333041,P756388,41269318,1,Very good quality,2024-11-14,No
RV7567368,P812096,28951871,2,Size was perfect,2024-04-30,Yes
RV9301960,P329163,72520049,4,Very good quality,2024-08-26,No
RV4051988,P585079,37437497,5,Size was perfect,2025-01-24,Yes
RV2836040,P155798,81626972,2,Average product,2025-01-24,No
RV2785798,P876025,36771588,2,Very good quality,2024-04-25,No
RV2597729,P856173,42777292,3,Color looks great,2024-08-30,No
RV2402244,P500278,93928071,5,Value for money,2024-12-27,No
RV5207129,P789520,50623677,2,Size was perfect,2025-02-04,No
RV3750002,P846497,50018633,2,Color looks great,2024-12-05,No
RV4275930,P407576,83743802,2,Highly recommended,2024-09-11,No
RV1187283,P732683,28000100,1,Not satisfied with material,2024-08-04,Yes
RV8362316,P452114,74316607,4,Average product,2024-07-03,No
RV3852623,P437178,84026259,3,Value for money,2024-02-10,Yes
RV5333755,P855005,84923908,5,Value for money,2024-03-03,Yes
RV9996130,P758020,91675050,5,Very good quality,2024-03-25,No
RV7331593,P559651,46113560,5,Value for money,2024-06-14,No
RV2101224,P019235,40018498,5,Highly recommended,2024-08-28,Yes
RV6967158,P767447,42227917,1,Very good quality,2025-01-18,Yes
RV2027771,P407272,76473785,3,Size was perfect,2024-10-07,No
RV2518171,P959736,57574722,2,Very good quality,2024-02-29,No
RV8166061,P545223,99676090,3,Very good quality,2024-09-29,Yes
RV1392520,P985765,91318977,1,Exceeded expectations,2024-03-23,Yes
RV2449297,P196027,33630486,1,Average product,2024-12-02,Yes
RV6630539,P765197,63074909,1,Color looks great,2024-04-08,No
RV7297388,P154932,66133428,5,Average product,2024-10-19,Yes
RV8554966,P650558,18863581,3,Size was perfect,2024-09-24,Yes
RV5378153,P764669,87526755,1,Worth the price,2024-01-23,No
RV9052571,P227931,22997779,1,Worth the price,2024-10-26,Yes
RV1144284,P283672,24704478,1,Highly recommended,2024-03-20,No
RV3398887,P614042,96884865,2,Exceeded expectations,2024-01-08,No
