inventory_id,product_id,brand,available_stock,warehouse,restock_date,stock_status
INV9597086,P385031,Brand_41,21,Chennai FC,2026-03-21,Low Stock
INV9181750,P138960,Brand_36,62,Mumbai FC,,In Stock
INV2542193,P396695,Brand_38,326,Chennai FC,,In Stock
INV5460032,P334607,Brand_10,297,Mumbai FC,,In Stock
INV5221049,P894924,Brand_41,428,Bangalore FC,,In Stock
INV2651417,P960329,Brand_19,455,Mumbai FC,,In Stock
INV6128622,P576777,Brand_3,208,Pune FC,,In Stock
INV3010618,P675990,Brand_50,210,Hyderabad FC,,In Stock
INV8792799,P216029,Brand_50,113,Hyderabad FC,,In Stock
INV5660486,P013651,Brand_28,454,Chennai FC,,In Stock
INV9107698,P300365,Brand_44,27,Delhi FC,2026-03-26,Low Stock
INV6524505,P467416,Brand_48,32,Bangalore FC,2026-03-22,Low Stock
INV2095842,P249165,Brand_16,484,Pune FC,,In Stock
INV7430658,P531843,Brand_37,92,Chennai FC,,In Stock
INV8447339,P143976,Brand_24,7,Pune FC,2026-02-25,Low Stock
INV3239218,P987521,Brand_38,290,Delhi FC,,In Stock
INV5366036,P324779,Brand_10,408,Bangalore FC,,In Stock
INV1384747,P921067,Brand_17,447,Pune FC,,In Stock
INV1118107,P154250,Brand_21,481,Hyderabad FC,,In Stock
INV7696766,P573651,Brand_37,254,Bangalore FC,,In Stock
INV5505643,P985551,Brand_46,58,Delhi FC,,In Stock
INV9925405,P127618,Brand_46,304,Bangalore FC,,In Stock
INV7192859,P397057,Brand_18,266,Bangalore FC,,In Stock
INV2809265,P809488,Brand_32,385,Delhi FC,,In Stock
INV1739645,P178337,Brand_18,143,Chennai FC,,In Stock
INV3835502,P977871,Brand_14,51,Delhi FC,,In Stock
INV3736686,P885007,Brand_25,410,Pune FC,,In Stock
INV8437132,P292269,Brand_2,464,Hyderabad FC,,In Stock
INV6563795,P209432,Brand_21,399,Pune FC,,In Stock
INV6514783,P951604,Brand_25,432,Chennai FC,,In Stock
INV1784988,P908115,Brand_43,154,Bangalore FC,,In Stock
INV6184404,P761023,Brand_8,191,Pune FC,,In Stock
INV9510269,P372952,Brand_49,281,Hyderabad FC,,In Stock
INV8718211,P699648,Brand_44,8,Hyderabad FC,2026-04-01,Low Stock
INV8199095,P833584,Brand_15,206,Mumbai FC,,In Stock
INV2889009,P057853,Brand_17,17,Pune FC,2026-04-01,Low Stock
INV4119975,P822376,Brand_29,429,Bangalore FC,,In Stock
INV8452341,P463425,Brand_14,444,Pune FC,,In Stock
INV3758444,P015577,Brand_46,437,Mumbai FC,,In Stock
INV5091555,P020186,Brand_25,333,Bangalore FC,,In Stock
INV5226758,P250752,Brand_40,475,Delhi FC,,In Stock
INV3002723,P652295,Brand_18,155,Delhi FC,,In Stock
INV6193190,P644645,Brand_23,140,Hyderabad FC,,In Stock
INV1987486,P353793,Brand_29,294,Delhi FC,,In Stock
INV3576704,P868955,Brand_1,366,Hyderabad FC,,In Stock
INV8144436,P631897,Brand_47,186,Bangalore FC,,In Stock
INV6535362,P884809,Brand_48,66,Chennai FC,,In Stock
INV9398078,P728831,Brand_49,288,Chennai FC,,In Stock
INV4263176,P610045,Brand_38,379,Mumbai FC,,In Stock
INV3769033,P643400,Brand_19,443,Bangalore FC,,In Stock
INV5181249,P732515,Brand_4,157,Hyderabad FC,,In Stock
INV1306289,P747165,Brand_23,356,Hyderabad FC,,In Stock
INV7484902,P633793,Brand_23,111,Bangalore FC,,In Stock
INV7303345,P748217,Brand_26,265,Mumbai FC,,In Stock
INV5764754,P675160,Brand_8,234,Mumbai FC,,In Stock
INV4483339,P601046,Brand_33,286,Delhi FC,,In Stock
INV5595177,P001432,Brand_33,181,Delhi FC,,In Stock
INV6998981,P769340,Brand_9,290,Pune FC,,In Stock
INV7259531,P293104,Brand_26,254,Hyderabad FC,,In Stock
INV3669966,P936435,Brand_42,304,Pune FC,,In Stock
INV1164064,P248741,Brand_49,314,Hyderabad FC,,In Stock
INV1107332,P822896,Brand_1,459,Pune FC,,In Stock
INV7606221,P310288,Brand_13,25,Pune FC,2026-02-23,Low Stock
INV8361603,P231760,Brand_35,321,Mumbai FC,,In Stock
INV2191658,P766291,Brand_21,459,Pune FC,,In Stock
INV5479786,P748470,Brand_11,107,Pune FC,,In Stock
INV9605071,P348483,Brand_17,165,Hyderabad FC,,In Stock
INV2688082,P730550,Brand_2,125,Delhi FC,,In Stock
INV9301448,P487789,Brand_19,286,Hyderabad FC,,In Stock
INV3994577,P007774,Brand_6,20,Bangalore FC,2026-03-18,Low Stock
INV5970988,P979990,Brand_30,272,Delhi FC,,In Stock
INV8370850,P155192,Brand_36,375,Chennai FC,,In Stock
INV1621897,P675646,Brand_32,59,Delhi FC,,In Stock
INV1691394,P477479,Brand_27,331,Mumbai FC,,In Stock
INV6985898,P644071,Brand_20,143,Pune FC,,In Stock
INV8044936,P357546,Brand_31,244,Hyderabad FC,,In Stock
INV9374667,P769231,Brand_24,222,Pune FC,,In Stock
INV8441898,P750714,Brand_49,142,Mumbai FC,,In Stock
INV4457367,P768556,Brand_11,413,Hyderabad FC,,In Stock
INV8505756,P701173,Brand_11,383,Mumbai FC,,In Stock
INV5859456,P091708,Brand_28,183,Mumbai FC,,In Stock
INV1375045,P017797,Brand_5,6,Hyderabad FC,2026-03-02,Low Stock
INV5348203,P616077,Brand_16,314,Bangalore FC,,In Stock
INV4862672,P339181,Brand_40,217,Bangalore FC,,In Stock
INV9027907,P609835,Brand_39,385,Bangalore FC,,In Stock
INV1355231,P153213,Brand_25,235,Delhi FC,,In Stock
INV1727358,P917801,Brand_7,147,Pune FC,,In Stock
INV2775050,P173113,Brand_1,4,Chennai FC,2026-03-20,Low Stock
INV8759318,P895238,Brand_45,437,Pune FC,,In Stock
INV2504044,P114378,Brand_15,370,Delhi FC,,In Stock
INV1918912,P661508,Brand_44,492,Delhi FC,,In Stock
INV5143021,P069642,Brand_49,228,Hyderabad FC,,In Stock
INV8162556,P343097,Brand_17,361,Pune FC,,In Stock
INV7843897,P640468,Brand_35,312,Mumbai FC,,In Stock
INV1477501,P423635,Brand_46,249,Mumbai FC,,In Stock
INV1409251,P935170,Brand_1,380,Chennai FC,,In Stock
INV3876138,P397655,Brand_43,71,Pune FC,,In Stock
INV8272682,P132668,Brand_32,324,Mumbai FC,,In Stock
INV1351507,P303081,Brand_18,325,Chennai FC,,In Stock
INV3797449,P342507,Brand_8,465,Bangalore FC,,In Stock
INV9567982,P488721,Brand_33,20,Bangalore FC,2026-03-26,Low Stock
INV5850717,P335559,Brand_26,115,Hyderabad FC,,In Stock
INV8367850,P308008,Brand_32,444,Chennai FC,,In Stock
INV2104353,P641236,Brand_35,385,Bangalore FC,,In Stock
INV3358630,P227617,Brand_17,419,Bangalore FC,,In Stock
INV8313957,P514638,Brand_9,366,Pune FC,,In Stock
INV1747720,P018083,Brand_11,210,Bangalore FC,,In Stock
INV9921328,P082477,Brand_6,447,Bangalore FC,,In Stock
INV1420974,P112400,Brand_27,62,Chennai FC,,In Stock
INV8101693,P873924,Brand_39,227,Delhi FC,,In Stock
INV3989831,P049900,Brand_18,319,Delhi FC,,In Stock
INV9929709,P745344,Brand_41,144,Hyderabad FC,,In Stock
INV6851547,P472324,Brand_26,125,Pune FC,,In Stock
INV7093704,P029555,Brand_28,358,Hyderabad FC,,In Stock
INV1885983,P345729,Brand_22,250,Mumbai FC,,In Stock
INV6775655,P749459,Brand_38,464,Chennai FC,,In Stock
INV8205454,P471637,Brand_29,245,Chennai FC,,In Stock
INV2272756,P768438,Brand_43,0,Pune FC,2026-03-03,Out of Stock
INV6081615,P492373,Brand_13,145,Pune FC,,In Stock
INV4410206,P277376,Brand_17,463,Pune FC,,In Stock
INV5871144,P331761,Brand_13,262,Chennai FC,,In Stock
INV4313022,P114107,Brand_47,258,Delhi FC,,In Stock
INV5701075,P524387,Brand_46,107,Hyderabad FC,,In Stock
INV3071177,P019741,Brand_24,11,Bangalore FC,2026-02-27,Low Stock
INV1594029,P007228,Brand_48,148,Chennai FC,,In Stock
INV5393117,P142954,Brand_50,367,Delhi FC,,In Stock
INV1427637,P824367,Brand_49,334,Chennai FC,,In Stock
INV1900134,P809426,Brand_4,426,Mumbai FC,,In Stock
INV9293602,P619014,Brand_8,341,Mumbai FC,,In Stock
INV5938711,P048050,Brand_13,395,Hyderabad FC,,In Stock
INV6455137,P352075,Brand_26,121,Pune FC,,In Stock
INV4067028,P230266,Brand_10,496,Chennai FC,,In Stock
INV2732884,P258579,Brand_1,27,Pune FC,2026-02-26,Low Stock
INV1262878,P427362,Brand_45,268,Chennai FC,,In Stock
INV1744823,P471955,Brand_26,99,Hyderabad FC,,In Stock
INV9555311,P994832,Brand_23,5,Bangalore FC,2026-03-09,Low Stock
INV2963972,P435144,Brand_36,431,Chennai FC,,In Stock
INV7841850,P083479,Brand_12,471,Delhi FC,,In Stock
INV1388059,P613659,Brand_2,491,Delhi FC,,In Stock
INV6023827,P546664,Brand_49,310,Chennai FC,,In Stock
INV3062484,P364215,Brand_6,277,Bangalore FC,,In Stock
INV6701506,P728848,Brand_32,392,Hyderabad FC,,In Stock
INV4733571,P511671,Brand_12,79,Mumbai FC,,In Stock
INV4326473,P080953,Brand_46,88,Bangalore FC,,In Stock
INV1847749,P820025,Brand_13,158,Bangalore FC,,In Stock
INV2260521,P580643,Brand_8,496,Hyderabad FC,,In Stock
INV9275699,P144738,Brand_19,311,Bangalore FC,,In Stock
INV6551897,P353642,Brand_49,312,Hyderabad FC,,In Stock
INV2465914,P656185,Brand_37,72,Hyderabad FC,,In Stock
INV8741947,P361150,Brand_8,49,Delhi FC,2026-03-29,Low Stock
INV7226354,P069988,Brand_26,6,Bangalore FC,2026-04-18,Low Stock
INV1604301,P199887,Brand_45,144,Bangalore FC,,In Stock
INV8994694,P199952,Brand_32,226,Pune FC,,In Stock
INV4542618,P740553,Brand_4,258,Pune FC,,In Stock
INV2021671,P830140,Brand_28,277,Hyderabad FC,,In Stock
INV4284492,P223597,Brand_42,107,Delhi FC,,In Stock
INV7368316,P180886,Brand_31,176,Pune FC,,In Stock
INV6455622,P909459,Brand_36,441,Mumbai FC,,In Stock
INV9970555,P092786,Brand_45,216,Bangalore FC,,In Stock
INV2479689,P128379,Brand_29,194,Chennai FC,,In Stock
INV3181622,P410814,Brand_16,483,Bangalore FC,,In Stock
INV2254392,P967832,Brand_34,279,Pune FC,,In Stock
INV6726912,P159773,Brand_38,165,Pune FC,,In Stock
INV2715618,P430748,Brand_29,185,Mumbai FC,,In Stock
INV6507899,P577931,Brand_42,210,Delhi FC,,In Stock
INV9030103,P355673,Brand_13,338,Chennai FC,,In Stock
INV3488102,P946863,Brand_25,208,Hyderabad FC,,In Stock
INV9434187,P341230,Brand_3,40,Delhi FC,2026-04-09,Low Stock
INV4343057,P873327,Brand_38,335,Chennai FC,,In Stock
INV2405510,P839173,Brand_31,275,Pune FC,,In Stock
INV6074247,P184006,Brand_26,210,Mumbai FC,,In Stock
INV6613591,P916584,Brand_35,455,Chennai FC,,In Stock
INV7212272,P964386,Brand_19,66,Hyderabad FC,,In Stock
INV9586569,P217387,Brand_38,242,Mumbai FC,,In Stock
INV8308422,P007743,Brand_6,6,Bangalore FC,2026-03-22,Low Stock
INV5662933,P175493,Brand_10,40,Pune FC,2026-02-21,Low Stock
INV8200193,P639581,Brand_30,160,Delhi FC,,In Stock
INV6837156,P967124,Brand_29,183,Mumbai FC,,In Stock
INV1367122,P637661,Brand_25,411,Chennai FC,,In Stock
INV7419300,P282990,Brand_50,179,Chennai FC,,In Stock
INV3018554,P205308,Brand_2,410,Delhi FC,,In Stock
INV2344478,P571461,Brand_49,172,Delhi FC,,In Stock
INV4995176,P067032,Brand_6,362,Mumbai FC,,In Stock
INV3639597,P801541,Brand_27,342,Mumbai FC,,In Stock
INV6204702,P827347,Brand_41,178,Chennai FC,,In Stock
INV5131790,P040814,Brand_9,123,Hyderabad FC,,In Stock
INV9515892,P625475,Brand_42,250,Pune FC,,In Stock
INV9055781,P550447,Brand_49,272,Chennai FC,,In Stock
INV9331317,P336247,Brand_4,425,Chennai FC,,In Stock
INV2878021,P749092,Brand_30,488,Mumbai FC,,In Stock
INV6587671,P270126,Brand_40,448,Bangalore FC,,In Stock
INV2291011,P546918,Brand_16,142,Pune FC,,In Stock
INV3101235,P937366,Brand_9,207,Delhi FC,,In Stock
INV1581940,P046106,Brand_24,329,Delhi FC,,In Stock
INV7111367,P220896,Brand_14,497,Bangalore FC,,In Stock
INV3565118,P830105,Brand_5,117,Hyderabad FC,,In Stock
INV2216672,P823541,Brand_19,210,Hyderabad FC,,In Stock
INV4966439,P455467,Brand_47,360,Bangalore FC,,In Stock
INV1445372,P173593,Brand_36,323,Chennai FC,,In Stock
INV2861409,P021533,Brand_39,279,Mumbai FC,,In Stock
INV5524190,P711359,Brand_50,324,Mumbai FC,,In Stock
INV6525952,P931377,Brand_50,181,Pune FC,,In Stock
INV5448723,P746352,Brand_26,436,Chennai FC,,In Stock
INV7164061,P742409,Brand_41,25,Delhi FC,2026-02-27,Low Stock
INV3268662,P852066,Brand_10,106,Chennai FC,,In Stock
INV3324840,P426703,Brand_5,180,Chennai FC,,In Stock
INV1430012,P956230,Brand_28,196,Delhi FC,,In Stock
INV9842341,P109037,Brand_43,212,Pune FC,,In Stock
INV9952054,P353786,Brand_7,265,Mumbai FC,,In Stock
INV6735416,P351888,Brand_14,80,Mumbai FC,,In Stock
INV3467808,P853491,Brand_28,15,Chennai FC,2026-03-03,Low Stock
INV2429221,P225280,Brand_31,383,Chennai FC,,In Stock
INV3209624,P885652,Brand_38,21,Mumbai FC,2026-03-26,Low Stock
INV3011031,P706936,Brand_2,404,Hyderabad FC,,In Stock
INV8053540,P860812,Brand_14,329,Delhi FC,,In Stock
INV9361981,P297277,Brand_16,274,Delhi FC,,In Stock
INV4882898,P110641,Brand_1,181,Delhi FC,,In Stock
INV4601224,P644107,Brand_2,6,Bangalore FC,2026-03-04,Low Stock
INV4178145,P680151,Brand_40,10,Bangalore FC,2026-03-20,Low Stock
INV2958742,P389774,Brand_2,484,Chennai FC,,In Stock
INV4808782,P582357,Brand_46,223,Mumbai FC,,In Stock
INV1212113,P311749,Brand_19,249,Hyderabad FC,,In Stock
INV8130384,P763888,Brand_50,30,Chennai FC,2026-02-23,Low Stock
INV8535319,P392966,Brand_38,115,Hyderabad FC,,In Stock
INV3532962,P197255,Brand_29,489,Pune FC,,In Stock
INV5562509,P185558,Brand_5,173,Hyderabad FC,,In Stock
INV5267583,P840389,Brand_4,441,Chennai FC,,In Stock
INV7189269,P415770,Brand_30,59,Pune FC,,In Stock
INV5703599,P458764,Brand_34,192,Delhi FC,,In Stock
INV1700859,P287891,Brand_1,420,Chennai FC,,In Stock
INV5381799,P417885,Brand_26,99,Chennai FC,,In Stock
INV4390266,P209535,Brand_12,148,Pune FC,,In Stock
INV6530674,P960112,Brand_50,35,Mumbai FC,2026-04-16,Low Stock
INV2082934,P132428,Brand_26,392,Chennai FC,,In Stock
INV2322933,P847200,Brand_23,211,Mumbai FC,,In Stock
INV3521004,P911012,Brand_15,209,Bangalore FC,,In Stock
INV5878770,P743111,Brand_18,352,Delhi FC,,In Stock
INV6797223,P675495,Brand_38,32,Bangalore FC,2026-03-22,Low Stock
INV7608279,P049382,Brand_48,242,Delhi FC,,In Stock
INV3461372,P973244,Brand_30,229,Delhi FC,,In Stock
INV8077958,P580117,Brand_6,304,Bangalore FC,,In Stock
INV2699707,P794042,Brand_2,38,Chennai FC,2026-04-04,Low Stock
INV5610899,P885007,Brand_25,202,Delhi FC,,In Stock
INV7956119,P834886,Brand_10,82,Pune FC,,In Stock
INV2217169,P836154,Brand_45,319,Chennai FC,,In Stock
INV1181781,P542992,Brand_29,104,Hyderabad FC,,In Stock
INV6220917,P498133,Brand_43,99,Delhi FC,,In Stock
INV7457433,P970308,Brand_40,231,Pune FC,,In Stock
INV5998247,P356812,Brand_3,380,Bangalore FC,,In Stock
INV2942035,P795296,Brand_15,286,Chennai FC,,In Stock
INV6807795,P871972,Brand_8,183,Delhi FC,,In Stock
INV5446329,P047168,Brand_40,281,Bangalore FC,,In Stock
INV4603768,P874558,Brand_47,177,Delhi FC,,In Stock
INV9438534,P849483,Brand_50,282,Delhi FC,,In Stock
INV1559326,P633172,Brand_34,84,Delhi FC,,In Stock
INV5126055,P845689,Brand_21,129,Pune FC,,In Stock
INV8928952,P846890,Brand_26,218,Bangalore FC,,In Stock
INV3903905,P825761,Brand_9,445,Bangalore FC,,In Stock
INV8498814,P986507,Brand_17,468,Chennai FC,,In Stock
INV7909821,P905587,Brand_48,170,Pune FC,,In Stock
INV7546746,P166048,Brand_3,23,Hyderabad FC,2026-04-08,Low Stock
INV6595581,P064784,Brand_44,438,Mumbai FC,,In Stock
INV7869877,P082568,Brand_24,332,Pune FC,,In Stock
INV3832464,P334786,Brand_15,114,Delhi FC,,In Stock
INV5766334,P331694,Brand_49,267,Chennai FC,,In Stock
INV9280600,P049848,Brand_46,249,Bangalore FC,,In Stock
INV8537203,P104440,Brand_11,395,Chennai FC,,In Stock
INV3412911,P868764,Brand_9,74,Pune FC,,In Stock
INV4936973,P576676,Brand_17,44,Hyderabad FC,2026-04-07,Low Stock
INV3248381,P613793,Brand_8,430,Hyderabad FC,,In Stock
INV7785535,P237556,Brand_30,329,Mumbai FC,,In Stock
INV5333270,P657608,Brand_48,139,Bangalore FC,,In Stock
INV6356258,P122315,Brand_27,425,Bangalore FC,,In Stock
INV5876388,P829273,Brand_23,175,Chennai FC,,In Stock
INV4638858,P074152,Brand_9,416,Mumbai FC,,In Stock
INV9211196,P492548,Brand_43,111,Hyderabad FC,,In Stock
INV7063444,P136116,Brand_27,196,Pune FC,,In Stock
INV4025577,P975239,Brand_12,73,Mumbai FC,,In Stock
INV8943745,P009777,Brand_8,308,Pune FC,,In Stock
INV1169120,P926061,Brand_43,185,Delhi FC,,In Stock
INV6027344,P945140,Brand_33,2,Chennai FC,2026-02-25,Low Stock
INV2808671,P616077,Brand_16,384,Hyderabad FC,,In Stock
INV5914307,P560795,Brand_3,495,Hyderabad FC,,In Stock
INV1398389,P955303,Brand_18,450,Bangalore FC,,In Stock
INV3315179,P630041,Brand_46,192,Delhi FC,,In Stock
INV9846739,P601631,Brand_34,78,Delhi FC,,In Stock
INV2291578,P600405,Brand_36,461,Chennai FC,,In Stock
INV4885344,P352500,Brand_5,238,Delhi FC,,In Stock
INV1636146,P683754,Brand_4,37,Pune FC,2026-02-28,Low Stock
INV5074660,P001432,Brand_33,247,Delhi FC,,In Stock
INV6546264,P229489,Brand_14,421,Mumbai FC,,In Stock
INV1194872,P930020,Brand_23,320,Hyderabad FC,,In Stock
INV9612332,P659619,Brand_47,350,Delhi FC,,In Stock
INV6032412,P847565,Brand_2,125,Mumbai FC,,In Stock
INV7044801,P379424,Brand_36,462,Bangalore FC,,In Stock
INV3221793,P174778,Brand_15,223,Mumbai FC,,In Stock
INV8141303,P017148,Brand_37,354,Bangalore FC,,In Stock
INV7565347,P717971,Brand_45,296,Mumbai FC,,In Stock
INV8344069,P634153,Brand_50,222,Hyderabad FC,,In Stock
INV8229084,P072262,Brand_13,364,Chennai FC,,In Stock
INV1815689,P348363,Brand_10,163,Mumbai FC,,In Stock
INV2933831,P193671,Brand_26,404,Chennai FC,,In Stock
INV9376488,P323576,Brand_14,59,Mumbai FC,,In Stock
INV3197640,P698886,Brand_19,423,Chennai FC,,In Stock
INV5150878,P363610,Brand_25,217,Chennai FC,,In Stock
INV2938698,P596664,Brand_28,84,Chennai FC,,In Stock
INV5905101,P300074,Brand_46,48,Bangalore FC,2026-03-05,Low Stock
INV9927478,P256484,Brand_18,80,Hyderabad FC,,In Stock
INV2169268,P195979,Brand_19,480,Mumbai FC,,In Stock
INV2766765,P123361,Brand_31,263,Delhi FC,,In Stock
INV7892576,P714480,Brand_50,263,Mumbai FC,,In Stock
INV5876518,P734686,Brand_35,346,Hyderabad FC,,In Stock
INV2608291,P965318,Brand_8,111,Mumbai FC,,In Stock
INV2669623,P783728,Brand_14,135,Mumbai FC,,In Stock
INV5044200,P936549,Brand_48,468,Mumbai FC,,In Stock
INV5645757,P097189,Brand_35,166,Bangalore FC,,In Stock
INV8014899,P122562,Brand_35,186,Delhi FC,,In Stock
INV5306389,P288649,Brand_30,27,Hyderabad FC,2026-04-13,Low Stock
INV4718594,P325930,Brand_28,155,Mumbai FC,,In Stock
INV5009438,P148273,Brand_15,282,Delhi FC,,In Stock
INV2039577,P315219,Brand_11,233,Hyderabad FC,,In Stock
INV6971020,P619408,Brand_4,10,Chennai FC,2026-03-23,Low Stock
INV9437791,P169083,Brand_47,209,Hyderabad FC,,In Stock
INV3326429,P986853,Brand_35,259,Mumbai FC,,In Stock
INV3824100,P170890,Brand_32,209,Hyderabad FC,,In Stock
INV9434109,P108330,Brand_4,328,Pune FC,,In Stock
INV6757840,P160726,Brand_22,5,Hyderabad FC,2026-03-20,Low Stock
INV9260362,P793753,Brand_49,151,Mumbai FC,,In Stock
INV5247708,P899618,Brand_44,106,Mumbai FC,,In Stock
INV8411089,P452414,Brand_14,465,Hyderabad FC,,In Stock
INV7578749,P968341,Brand_26,163,Bangalore FC,,In Stock
INV4068738,P200466,Brand_12,269,Chennai FC,,In Stock
INV3499656,P370357,Brand_22,224,Chennai FC,,In Stock
INV7755216,P933878,Brand_10,494,Pune FC,,In Stock
INV8230352,P801872,Brand_46,493,Chennai FC,,In Stock
INV9387990,P887154,Brand_38,424,Delhi FC,,In Stock
INV5772303,P689356,Brand_29,420,Delhi FC,,In Stock
INV8358856,P100292,Brand_13,75,Pune FC,,In Stock
INV1060984,P640583,Brand_5,459,Pune FC,,In Stock
INV7399798,P915922,Brand_10,32,Mumbai FC,2026-03-29,Low Stock
INV6630096,P937116,Brand_42,82,Pune FC,,In Stock
INV1948055,P894924,Brand_41,240,Pune FC,,In Stock
INV9461372,P068485,Brand_9,457,Chennai FC,,In Stock
INV5486191,P634022,Brand_30,275,Bangalore FC,,In Stock
INV8820378,P329842,Brand_50,432,Chennai FC,,In Stock
INV3876227,P014452,Brand_13,169,Delhi FC,,In Stock
INV1316159,P152862,Brand_31,375,Chennai FC,,In Stock
INV8683054,P535478,Brand_9,326,Chennai FC,,In Stock
INV8468729,P100206,Brand_10,272,Hyderabad FC,,In Stock
INV6783672,P914264,Brand_29,134,Hyderabad FC,,In Stock
INV3474285,P248479,Brand_45,345,Mumbai FC,,In Stock
INV2660965,P776681,Brand_41,169,Pune FC,,In Stock
INV7431863,P185610,Brand_6,352,Pune FC,,In Stock
INV9410829,P181571,Brand_17,51,Bangalore FC,,In Stock
INV6952342,P132201,Brand_4,375,Bangalore FC,,In Stock
INV4636885,P275449,Brand_40,248,Delhi FC,,In Stock
INV1876676,P747165,Brand_23,126,Chennai FC,,In Stock
INV7880823,P325349,Brand_30,272,Bangalore FC,,In Stock
INV7317008,P506641,Brand_45,449,Delhi FC,,In Stock
INV8109956,P039057,Brand_35,48,Chennai FC,2026-04-05,Low Stock
INV9402720,P110641,Brand_1,62,Delhi FC,,In Stock
INV6186045,P874681,Brand_40,295,Hyderabad FC,,In Stock
INV5393340,P570534,Brand_3,114,Mumbai FC,,In Stock
INV6479665,P406221,Brand_20,377,Pune FC,,In Stock
INV3012100,P972499,Brand_38,436,Chennai FC,,In Stock
INV6970013,P395987,Brand_1,114,Mumbai FC,,In Stock
INV1088838,P355367,Brand_15,314,Pune FC,,In Stock
INV3192732,P873924,Brand_39,267,Delhi FC,,In Stock
INV5471734,P752335,Brand_39,382,Delhi FC,,In Stock
INV2233326,P643257,Brand_8,117,Hyderabad FC,,In Stock
INV8988616,P806810,Brand_19,244,Delhi FC,,In Stock
INV9000361,P808872,Brand_47,130,Hyderabad FC,,In Stock
INV7479878,P026609,Brand_10,178,Delhi FC,,In Stock
INV2633299,P083029,Brand_21,283,Mumbai FC,,In Stock
INV4218847,P940066,Brand_17,296,Pune FC,,In Stock
INV1438943,P240081,Brand_43,145,Bangalore FC,,In Stock
INV7960353,P261710,Brand_33,247,Mumbai FC,,In Stock
INV8681767,P327809,Brand_22,315,Bangalore FC,,In Stock
INV5688905,P327020,Brand_15,265,Delhi FC,,In Stock
INV2654044,P670232,Brand_35,173,Delhi FC,,In Stock
INV2203115,P718704,Brand_25,292,Mumbai FC,,In Stock
INV8538186,P761152,Brand_1,134,Bangalore FC,,In Stock
INV2698345,P762164,Brand_8,276,Mumbai FC,,In Stock
INV2825290,P219761,Brand_43,246,Mumbai FC,,In Stock
INV4776449,P431849,Brand_4,0,Mumbai FC,2026-04-07,Out of Stock
INV6753398,P489358,Brand_39,9,Pune FC,2026-02-26,Low Stock
INV7626505,P826511,Brand_35,310,Pune FC,,In Stock
INV2954881,P810998,Brand_48,323,Pune FC,,In Stock
INV7727075,P275754,Brand_9,170,Pune FC,,In Stock
INV7424030,P630804,Brand_39,308,Chennai FC,,In Stock
INV2602631,P167865,Brand_5,122,Bangalore FC,,In Stock
INV4557865,P915935,Brand_2,394,Delhi FC,,In Stock
INV1711842,P947528,Brand_27,232,Bangalore FC,,In Stock
INV9661075,P847918,Brand_41,350,Chennai FC,,In Stock
INV1127506,P613997,Brand_16,163,Chennai FC,,In Stock
INV3266950,P564700,Brand_20,127,Pune FC,,In Stock
INV1377465,P072748,Brand_35,122,Mumbai FC,,In Stock
INV7865314,P401201,Brand_26,362,Mumbai FC,,In Stock
INV9156342,P231225,Brand_7,380,Delhi FC,,In Stock
INV3055585,P176471,Brand_20,145,Bangalore FC,,In Stock
INV7009266,P941055,Brand_16,75,Bangalore FC,,In Stock
INV3862795,P124060,Brand_8,253,Pune FC,,In Stock
INV6637393,P008446,Brand_40,40,Bangalore FC,2026-03-25,Low Stock
INV5157851,P426190,Brand_15,326,Hyderabad FC,,In Stock
INV4993181,P184006,Brand_26,313,Delhi FC,,In Stock
INV5860708,P921483,Brand_39,291,Mumbai FC,,In Stock
INV5722505,P838370,Brand_49,53,Pune FC,,In Stock
INV5782802,P586222,Brand_42,464,Hyderabad FC,,In Stock
INV1791325,P528212,Brand_8,115,Pune FC,,In Stock
INV1529109,P321783,Brand_22,347,Pune FC,,In Stock
