order_id,order_date,customer_id,product_id,units_sold,total_sales,payment_method,order_status
O3262456,2024-03-13,38688946,P845589,2,999.0,UPI,Returned
O5682034,2024-06-09,59813967,P167405,2,748.5,COD,Returned
O8452646,2024-04-17,36763476,P707608,2,698.6,UPI,Returned
O4838468,2024-06-10,44299398,P225146,4,7497.0,COD,Delivered
O2823954,2024-10-21,72385183,P525208,4,4416.6,Wallet,Returned
O5935697,2024-11-17,47992737,P202233,1,749.25,UPI,Delivered
O2395991,2024-06-29,78642643,P958906,2,1328.1,Card,Returned
O5497501,2024-10-13,43168287,P366020,1,499.5,Card,Delivered
O2841827,2024-07-21,98116075,P686247,3,2727.9,COD,Returned
O3125441,2024-08-09,10140266,P977588,2,1499.0,Card,Returned
O2579811,2024-08-03,32887570,P213763,2,499.0,COD,Returned
O5604996,2024-04-02,81706458,P918801,4,3637.2,COD,Delivered
O6512701,2024-04-25,25774032,P329782,1,799.2,Wallet,Delivered
O3500173,2024-01-16,90675324,P868955,4,5696.2,COD,Delivered
O4989934,2024-11-12,49451439,P109037,3,3702.15,Card,Delivered
O6843609,2024-06-14,81070451,P246923,3,5247.9,Wallet,Delivered
O2403870,2024-02-13,23936330,P879465,3,1347.3,Card,Delivered
O3830568,2024-08-25,51576182,P844206,4,3597.6,UPI,Returned
O7533932,2024-05-22,51957201,P500899,4,1398.0,COD,Cancelled
O7801910,2024-04-11,81583845,P785021,2,798.4,UPI,Delivered
O4634150,2024-11-11,46736399,P052439,4,1896.2,Card,Delivered
O2616572,2024-04-06,30862034,P772826,4,8996.4,Wallet,Cancelled
O4879536,2024-09-02,84323123,P762142,2,499.0,COD,Cancelled
O6524189,2024-08-03,23289994,P684645,1,559.2,Card,Returned
O1941788,2024-04-12,21954858,P742344,2,3598.2,COD,Cancelled
O5358229,2024-06-28,50988183,P617581,2,698.6,Wallet,Cancelled
O5116237,2024-09-17,17004072,P426190,4,1957.2,UPI,Cancelled
O8716542,2024-09-18,84254950,P834079,4,5997.0,Wallet,Cancelled
O6172963,2024-04-19,94970456,P098354,3,2697.3,Wallet,Delivered
O5743753,2024-03-22,47916872,P483145,2,978.6,Wallet,Delivered
O9786464,2024-03-02,80228504,P957809,2,1118.4,COD,Cancelled
O4326160,2024-05-30,57829998,P906531,3,1047.9,Wallet,Returned
O7513904,2024-10-03,76442641,P458018,3,1887.3,COD,Returned
O7011387,2024-06-05,30466724,P456327,4,2656.2,Wallet,Returned
O6366666,2024-08-28,21330590,P777157,1,1234.05,COD,Delivered
O7725960,2024-01-08,10508102,P362567,2,2848.1,COD,Cancelled
O4014274,2024-01-22,45951601,P196039,3,3117.6,COD,Returned
O7377154,2024-09-18,71220335,P705589,1,629.1,Wallet,Delivered
O1115509,2024-10-21,25559255,P017047,2,2468.1,UPI,Delivered
O6133148,2024-02-13,67180217,P342156,3,2338.2,Wallet,Cancelled
O8640539,2024-11-13,79276598,P893085,4,2097.0,Wallet,Returned
O4781078,2024-11-24,95599972,P700127,1,489.3,Wallet,Returned
O7186687,2024-10-15,27151234,P193711,3,4797.6,COD,Cancelled
O7014826,2024-12-22,38880804,P622238,2,2468.1,COD,Cancelled
O6433387,2024-03-15,49508767,P059819,4,1596.8,Wallet,Delivered
O2671642,2024-11-06,80139110,P569187,3,3507.3,UPI,Cancelled
O8249159,2024-10-15,58985879,P136116,1,2249.1,UPI,Cancelled
O2608291,2025-01-22,33344221,P836601,3,5622.75,Card,Cancelled
O8261034,2024-02-04,46097578,P359605,3,6747.3,UPI,Returned
O2576222,2024-06-05,46165963,P550357,2,2548.3,UPI,Cancelled
O9774293,2024-12-06,98900669,P714560,3,1048.5,COD,Delivered
O5423758,2024-03-15,86111948,P940260,3,1677.6,UPI,Returned
O5093758,2024-12-28,72587641,P685376,4,4796.8,COD,Cancelled
O7441245,2024-03-01,35851305,P408866,4,1998.0,COD,Returned
O7195074,2024-09-06,25167286,P506295,2,4498.2,UPI,Returned
O5477225,2024-06-12,50686151,P081615,2,1188.3,Card,Returned
O6759892,2024-01-09,45739030,P089194,1,1999.2,UPI,Delivered
O8227773,2025-01-29,27893198,P893084,1,1249.5,UPI,Cancelled
O1417851,2024-01-25,88569257,P359782,1,1124.25,UPI,Returned
O7167118,2024-03-30,29536351,P334436,3,4047.3,COD,Cancelled
O3614131,2024-01-31,90340578,P148001,1,419.4,Card,Delivered
O2031001,2024-02-10,28023317,P246576,3,4797.6,UPI,Cancelled
O5021519,2024-03-19,62309488,P505378,4,7497.0,Wallet,Returned
O9522753,2024-04-30,19322036,P220479,1,1899.05,Card,Returned
O1294937,2024-02-11,34303190,P056912,4,2236.8,Wallet,Cancelled
O3833219,2024-11-04,67479045,P565017,1,1424.05,COD,Returned
O5058844,2024-06-25,99010118,P554162,2,1498.5,Card,Returned
O7949049,2024-07-02,91215222,P057853,2,978.6,Card,Cancelled
O2577924,2025-01-10,57609985,P249175,4,1796.4,Card,Returned
O5844451,2024-07-07,55991109,P686311,1,1039.2,Wallet,Returned
O1043391,2024-11-21,23575427,P186454,3,1467.9,UPI,Returned
O7279241,2024-06-06,83227928,P852725,3,5247.9,COD,Returned
O6294461,2024-10-24,69191192,P175493,3,4497.75,Card,Returned
O1520205,2024-02-18,87732008,P025581,4,8496.6,COD,Delivered
O5992149,2024-08-22,44705002,P321278,4,4936.2,COD,Returned
O3694499,2024-02-14,47903953,P693359,2,698.6,UPI,Cancelled
O9898631,2024-05-14,50540045,P015526,1,1199.2,Card,Delivered
O6138803,2024-02-19,94485297,P794822,3,1258.2,COD,Returned
O4345633,2024-02-21,82026646,P943973,3,5097.45,UPI,Delivered
O9048084,2024-10-01,82378214,P691119,2,1188.3,Wallet,Cancelled
O6341921,2024-12-21,66001495,P530257,4,2598.0,Card,Delivered
O9500349,2024-05-13,68473660,P299347,4,4156.8,Card,Delivered
O4254327,2024-09-30,47891740,P639581,4,3796.2,Card,Delivered
O8603101,2024-06-11,63710838,P914640,4,4998.0,Card,Returned
O5701079,2024-04-25,96429240,P329630,2,2798.6,COD,Returned
O4610875,2024-11-24,37453893,P838066,4,2097.0,Wallet,Delivered
O5185882,2024-02-03,58665709,P577207,4,2516.4,UPI,Delivered
O6431488,2024-04-11,17265159,P366211,4,4197.2,COD,Returned
O8055281,2024-02-19,93309468,P024193,2,748.5,COD,Returned
O8432473,2024-05-02,64407020,P660854,4,2598.0,Wallet,Cancelled
O2744977,2024-12-06,57718094,P730872,4,4676.4,UPI,Returned
O6457850,2024-12-02,16079376,P053388,4,1596.8,Card,Returned
O9217540,2024-07-15,29770386,P859944,1,649.5,Wallet,Delivered
O4607074,2024-05-20,31667616,P725334,2,499.0,Card,Returned
O4821323,2024-11-06,93639222,P336048,4,6997.2,UPI,Returned
O6439205,2024-12-19,25018502,P210217,3,4197.9,COD,Returned
O9950506,2024-01-24,95670872,P557046,4,7596.2,Card,Cancelled
O3556863,2024-03-10,80535875,P445277,3,1047.9,Wallet,Delivered
O5180412,2024-01-26,59070744,P979496,4,3396.6,Wallet,Cancelled
O6301977,2025-01-09,90324059,P392655,1,349.5,Wallet,Returned
O2966667,2024-05-19,90680113,P301328,1,1599.2,Card,Returned
O8026702,2024-02-13,79768133,P736343,1,1274.15,Wallet,Cancelled
O3083720,2024-07-31,91055275,P871972,1,779.4,Card,Returned
O6291924,2024-12-19,58500453,P026499,1,1124.25,Card,Cancelled
O1767383,2024-11-06,96227754,P771359,1,849.15,Wallet,Cancelled
O5162129,2024-09-28,89703542,P340424,4,4936.2,Wallet,Delivered
O2476752,2024-02-06,38933399,P058686,3,1498.5,Wallet,Delivered
O6301331,2024-03-23,61034090,P232345,2,1398.6,UPI,Returned
O2214530,2024-02-25,32801529,P275186,4,5396.4,Card,Returned
O3026410,2024-11-16,35883971,P166400,3,2727.9,COD,Returned
O5898773,2024-11-03,56237168,P051231,2,3798.1,UPI,Cancelled
O2622263,2024-03-17,47181838,P713740,2,1188.3,Card,Cancelled
O5732680,2024-05-17,56659373,P640410,1,1039.2,UPI,Delivered
O1987677,2024-11-01,36878646,P742676,2,848.3,COD,Returned
O4362536,2024-08-10,47798295,P289494,2,838.8,UPI,Cancelled
O4019933,2024-11-14,74209054,P754173,1,449.1,UPI,Delivered
O5827730,2024-02-08,79089621,P200282,1,489.3,Wallet,Returned
O3506112,2025-01-31,80096385,P337861,1,899.1,Wallet,Returned
O1667204,2024-03-19,51334705,P548659,2,1048.5,Wallet,Returned
O6182849,2024-11-27,82214263,P277225,3,3117.6,Wallet,Returned
O7607112,2024-10-31,53776382,P316799,4,7996.8,COD,Returned
O8833396,2024-03-09,92950655,P678345,4,4416.6,UPI,Cancelled
O2297410,2024-11-19,94101875,P453105,2,2698.2,COD,Cancelled
O4198056,2024-02-18,72520049,P351189,1,949.05,COD,Returned
O6758496,2024-03-05,12866955,P623815,4,4998.0,COD,Cancelled
O2493859,2024-04-23,16416739,P190829,3,3312.45,COD,Cancelled
O9162854,2025-01-30,36050750,P338867,2,1498.5,COD,Delivered
O1660299,2024-01-05,35032512,P252604,3,3147.9,Card,Delivered
O5733763,2024-08-15,49591898,P834117,4,5997.6,Wallet,Delivered
O1152453,2024-08-02,25933921,P129754,3,3147.9,UPI,Returned
O2989665,2024-11-13,34944622,P490904,2,1558.8,COD,Returned
O8083989,2024-05-31,84626089,P726282,3,2922.75,Card,Cancelled
O2858765,2025-01-20,13538512,P838370,3,4272.15,Card,Returned
O4439006,2025-01-19,13555264,P408261,1,1599.2,Wallet,Delivered
O3895267,2024-12-31,86812879,P389127,4,4676.4,Card,Returned
O1632791,2024-04-07,49783892,P628436,1,1424.05,Wallet,Delivered
O1363320,2024-09-09,57090808,P896715,3,2547.45,UPI,Delivered
O7094932,2024-11-07,40591473,P472120,4,4497.0,Wallet,Delivered
O3127277,2024-10-15,91111355,P442481,4,3196.8,Wallet,Returned
O3075039,2024-01-11,85704116,P577591,1,1499.25,COD,Returned
O5993508,2024-10-15,20804558,P292878,1,2124.15,Card,Delivered
O5027738,2024-09-23,90485509,P389008,4,1796.4,Wallet,Cancelled
O4046493,2024-05-28,22357416,P157745,3,3597.6,COD,Returned
O3377740,2024-11-08,76608449,P153790,3,748.5,UPI,Returned
O5821553,2024-10-29,60226708,P669530,2,2798.6,UPI,Returned
O8024363,2024-12-03,85363483,P667978,4,4416.6,COD,Delivered
O1210232,2024-05-05,24704478,P916531,3,5397.3,COD,Delivered
O5820766,2024-06-16,27786466,P732542,2,1598.4,COD,Cancelled
O8125936,2024-02-23,57491624,P892460,4,5597.2,Card,Returned
O7021600,2024-06-05,21131538,P758492,2,3498.6,Card,Cancelled
O1358570,2025-01-18,10142179,P378965,4,5997.6,Wallet,Returned
O1016729,2024-02-12,42171971,P431127,1,1199.4,Card,Cancelled
O6696155,2024-12-21,23936330,P437456,4,1796.4,Card,Returned
O3347393,2024-12-16,70894668,P697913,4,3117.6,UPI,Cancelled
O2361105,2024-10-19,41503246,P800033,3,4497.75,Wallet,Delivered
O5830140,2024-04-26,62697626,P155192,2,798.4,Card,Cancelled
O2087273,2024-02-11,57522004,P057537,2,1499.0,Card,Returned
O2526806,2024-09-17,15306023,P415121,1,799.2,UPI,Delivered
O5190598,2024-02-27,37323962,P476737,3,1677.6,Wallet,Cancelled
O7709654,2024-04-22,57718094,P883342,4,7996.8,UPI,Cancelled
O3794742,2024-06-18,71286255,P636244,2,4248.3,COD,Returned
O4582638,2024-06-17,99906718,P378990,3,6747.3,Card,Returned
O3209099,2024-01-06,46435124,P823345,4,1677.6,UPI,Delivered
O8785888,2024-09-07,14515127,P733093,2,1999.0,COD,Cancelled
O1592702,2024-04-04,58802124,P270878,1,1599.2,COD,Returned
O9838684,2024-06-20,70015677,P440031,4,2656.2,UPI,Returned
O4571137,2024-05-24,11410431,P019757,3,3598.2,UPI,Delivered
O3343845,2024-09-07,53861832,P475447,1,899.4,Card,Cancelled
O8174710,2024-06-08,87936636,P620925,2,978.6,UPI,Cancelled
O9402253,2024-06-07,62661007,P484951,2,4748.1,UPI,Returned
O9286301,2024-04-06,42896818,P805799,4,4998.0,COD,Delivered
O5515107,2024-01-28,41454672,P341960,2,3798.1,UPI,Cancelled
O1247880,2024-05-20,76305500,P074285,1,1249.5,UPI,Returned
O3584001,2024-12-03,72235921,P492631,1,1039.2,UPI,Cancelled
O8017682,2024-12-04,47563185,P114642,4,1197.6,Wallet,Returned
O8719621,2024-01-22,65386698,P795072,1,1104.15,Wallet,Cancelled
O6488373,2024-03-03,79743748,P850618,2,1598.4,Card,Returned
O3514370,2024-01-10,14167902,P302377,2,1558.8,UPI,Returned
O1774923,2024-03-01,95275336,P759711,2,4748.1,COD,Cancelled
O7400661,2024-09-25,13152830,P217927,1,1874.25,UPI,Returned
O9594737,2024-10-26,72476420,P032392,4,8996.4,Wallet,Delivered
O7067855,2024-05-28,74106359,P364017,3,3597.6,Wallet,Delivered
O9949137,2024-07-05,42750947,P987612,3,3597.6,COD,Delivered
O8424206,2025-01-20,61009864,P513382,2,1798.8,Card,Cancelled
O3968281,2025-01-06,79416769,P165747,1,1749.3,Wallet,Cancelled
O6866540,2024-04-28,69483524,P741436,4,5696.2,UPI,Returned
O7589130,2024-10-08,40423706,P064264,1,1169.1,Wallet,Cancelled
O5559577,2024-10-06,23286723,P399535,1,629.1,Wallet,Cancelled
O1714250,2024-06-15,36196146,P962188,4,4676.4,Wallet,Returned
O2083570,2024-12-02,38842448,P787956,1,1799.1,Card,Cancelled
O2625347,2024-08-04,18584849,P543541,3,1992.15,UPI,Delivered
O4528800,2024-06-21,89514674,P854118,2,2248.5,UPI,Cancelled
O1828117,2024-12-21,25473392,P935912,2,698.6,Wallet,Delivered
O3015820,2024-02-03,76991920,P713046,4,4676.4,UPI,Returned
O6660519,2024-04-05,86171240,P523013,1,2249.1,Wallet,Returned
O5831365,2024-06-16,75181384,P085445,2,848.3,Card,Returned
O7866160,2024-02-06,98946154,P761523,2,1498.5,Card,Delivered
O4975684,2024-06-26,89003864,P111347,3,1422.15,COD,Cancelled
O3922024,2025-01-22,32679882,P994337,2,1498.5,UPI,Cancelled
O8072854,2024-11-25,16206982,P994833,3,6747.3,Wallet,Returned
O5993724,2024-11-02,98241462,P909967,1,374.25,COD,Returned
O1773613,2024-10-11,10826007,P085537,4,5997.6,Wallet,Returned
O1452026,2024-02-08,23354762,P845369,3,4497.75,Wallet,Returned
O7194974,2024-09-23,90950048,P529050,4,3596.4,Card,Returned
O2344632,2024-10-18,53564334,P292141,1,1399.3,Card,Cancelled
O7402330,2024-07-17,66292434,P980428,4,4797.6,Card,Cancelled
O7952389,2024-01-14,91442198,P895152,3,2248.5,UPI,Cancelled
O8962575,2024-08-23,60522798,P275781,2,1048.5,Card,Delivered
O2697580,2024-01-05,46257039,P731394,4,2998.0,Wallet,Returned
O2491450,2024-12-13,99307329,P814838,4,8496.6,Card,Cancelled
O8854375,2024-08-23,72843000,P099018,1,374.25,Wallet,Delivered
O2844532,2024-10-18,71577597,P618881,3,1782.45,Wallet,Delivered
O8215307,2024-04-10,96434035,P992399,3,2338.2,Card,Cancelled
O9740199,2024-07-21,54261119,P343846,2,4248.3,COD,Returned
O3680658,2024-01-15,90073305,P876399,3,6372.45,Card,Returned
O3524818,2024-06-19,33226591,P059547,1,1749.3,COD,Returned
O3884240,2024-07-23,43430401,P594637,1,1199.4,UPI,Delivered
O9342866,2024-03-05,24637622,P822149,1,499.5,Wallet,Cancelled
O8206353,2024-04-05,83301467,P822824,4,2097.0,COD,Delivered
O9761819,2024-11-30,21638635,P159738,2,3598.2,UPI,Returned
O9063872,2024-07-24,12382861,P931312,1,299.4,Wallet,Cancelled
O5867288,2024-09-10,54609213,P348556,1,1799.1,Wallet,Cancelled
O4145606,2024-07-21,38721567,P026452,3,3598.2,UPI,Delivered
O8072813,2024-10-19,77586187,P411701,3,7122.15,COD,Returned
O1444918,2024-07-18,95617565,P901547,2,978.6,Wallet,Cancelled
O7833037,2024-06-10,23398661,P033334,1,524.25,COD,Returned
O2246206,2024-04-23,71068095,P535580,3,5697.15,COD,Returned
O2893269,2024-04-20,82732826,P065439,3,2248.5,COD,Cancelled
O2841642,2024-01-11,66962653,P996317,3,1677.6,Card,Returned
O3589001,2024-04-02,30701854,P034044,3,1677.6,Card,Returned
O6054268,2024-01-14,10903198,P207616,3,1992.15,Card,Returned
O2464635,2024-09-27,18530342,P538283,1,664.05,UPI,Returned
O2740524,2025-01-19,74828807,P266125,4,2656.2,COD,Cancelled
O1752148,2024-08-20,66122666,P838528,4,3597.6,Wallet,Returned
O9527005,2024-06-03,52431091,P086921,3,2248.5,COD,Cancelled
O4640647,2024-07-22,89512886,P721286,1,1599.2,Card,Delivered
O1624563,2024-10-28,21793764,P475578,4,2236.8,UPI,Delivered
O5432355,2024-04-08,62075801,P554321,3,4047.3,Wallet,Delivered
O1304294,2024-10-24,93824576,P984504,1,1169.1,COD,Returned
O3793493,2024-08-10,68634200,P220854,3,4197.9,UPI,Returned
O8475217,2024-06-05,45236531,P008783,2,2548.3,Wallet,Returned
O2391437,2024-06-01,56557482,P606690,2,1598.4,Card,Cancelled
O6304666,2024-09-17,77140406,P465929,1,1199.4,UPI,Cancelled
O7186516,2024-06-04,74054545,P668789,1,249.5,COD,Returned
O7524710,2024-10-15,49888783,P135078,4,1957.2,Wallet,Delivered
O5763177,2024-11-01,91775679,P168290,3,1467.9,Wallet,Returned
O5626284,2024-03-05,39924384,P124818,4,2998.0,Wallet,Returned
O5469010,2024-06-09,35181099,P837321,4,3637.2,COD,Delivered
O1967521,2024-11-18,30036529,P660230,1,799.2,UPI,Delivered
O4400640,2024-05-19,30485533,P222106,2,2698.2,Card,Returned
O1904321,2024-07-21,30822136,P620513,3,1677.6,Wallet,Cancelled
O1004819,2024-05-05,60391595,P411900,4,1896.2,Card,Returned
O4331109,2024-05-29,85067607,P582357,1,349.5,Wallet,Cancelled
O2769111,2025-01-16,56713699,P796051,3,4197.9,Card,Returned
O7543170,2024-06-22,66912759,P021290,4,3998.0,Card,Returned
O4262983,2024-02-03,43216939,P454762,4,5997.6,Wallet,Delivered
O9799478,2024-05-21,14417467,P587961,2,3998.4,COD,Cancelled
O6604722,2024-12-03,36083021,P938392,3,2247.75,UPI,Cancelled
O9266543,2024-04-02,14638780,P800165,4,2998.0,Card,Cancelled
O2987469,2024-07-15,82244512,P426703,1,1274.15,UPI,Returned
O2329843,2024-06-07,41608441,P751162,1,779.4,Card,Cancelled
O7976237,2025-01-28,66516956,P141125,4,5597.2,Card,Cancelled
O7466814,2024-02-02,92400467,P833425,1,909.3,UPI,Returned
O3027323,2024-08-06,51121610,P409691,1,1874.25,Card,Delivered
O9084801,2024-10-27,86205995,P038928,1,1499.25,Wallet,Delivered
O1200592,2024-12-27,57243722,P884748,3,2247.75,Card,Returned
O5699242,2024-12-01,74559538,P789158,3,2547.45,Wallet,Delivered
O4578292,2024-11-24,38936069,P768618,1,949.05,COD,Cancelled
O9575017,2024-04-26,34944622,P316765,3,1677.6,Card,Delivered
O3183590,2024-08-21,84350020,P736057,4,8996.4,Card,Returned
O5078706,2024-12-13,21818867,P169211,4,3637.2,Card,Cancelled
O8740155,2024-06-11,17468512,P875477,2,2248.5,Card,Cancelled
O2550707,2024-03-07,14919734,P957993,3,1047.9,Card,Returned
O7286379,2025-01-02,13294603,P797298,2,1328.1,Wallet,Delivered
O1805635,2024-02-09,67153777,P422081,1,1599.2,Wallet,Cancelled
O1055243,2024-04-22,94695241,P476423,4,3796.2,Card,Cancelled
O4522489,2024-12-24,47166489,P525990,1,1699.15,Wallet,Cancelled
O4188960,2024-04-13,82015111,P983120,1,629.1,Card,Returned
O8234644,2024-05-30,36997684,P106516,4,1696.6,Card,Returned
O3142912,2024-11-24,71142857,P133926,1,2374.05,UPI,Returned
O5701949,2024-10-07,71782533,P108930,4,2376.6,UPI,Returned
O9184113,2024-02-23,58665709,P579786,3,2698.2,Wallet,Returned
O8152734,2024-04-04,62881980,P725244,4,3196.8,COD,Returned
O2778063,2024-04-20,76784850,P227422,2,999.0,UPI,Cancelled
O4072355,2024-05-28,16036143,P058713,2,2078.4,Wallet,Returned
O8626972,2025-02-01,75241541,P284121,4,1397.2,UPI,Cancelled
O4693871,2024-07-27,29532058,P103045,1,1124.25,COD,Delivered
O4711241,2024-12-10,66885039,P125272,4,8996.4,Card,Cancelled
O1365731,2024-04-06,76833643,P129757,2,699.0,UPI,Cancelled
O4725768,2025-01-13,25817438,P764669,2,948.1,COD,Returned
O6778574,2024-01-25,41727780,P082477,3,1122.75,UPI,Cancelled
O2272718,2025-01-06,77296630,P794270,3,5697.15,COD,Returned
O9204765,2024-06-27,44860202,P887418,2,748.5,Wallet,Returned
O7576499,2024-06-21,80802609,P888861,2,1558.8,UPI,Returned
O9117849,2024-07-05,83708773,P142407,2,1948.5,COD,Delivered
O9985461,2024-08-03,39594280,P236408,3,3117.6,COD,Delivered
O2743058,2024-01-29,95720871,P075109,2,3598.2,COD,Cancelled
O5847215,2024-03-11,90105975,P556049,2,3498.6,COD,Returned
O3766199,2024-12-24,75816348,P823452,4,4676.4,COD,Delivered
O7828209,2024-08-04,47649446,P939786,1,474.05,UPI,Cancelled
O9254015,2024-01-30,38749293,P241003,4,8496.6,Card,Returned
O7383352,2024-02-12,11080162,P708028,4,1998.0,Card,Delivered
O3540801,2024-03-27,23368556,P453277,1,1039.2,UPI,Cancelled
O9750339,2024-01-13,58159971,P644708,3,3702.15,Wallet,Returned
O5023709,2024-10-17,64346131,P652046,1,424.15,COD,Cancelled
O1206045,2024-10-02,65903797,P091274,4,3637.2,Card,Delivered
O5996709,2024-05-23,99237912,P641301,4,8496.6,Wallet,Cancelled
O6471909,2024-10-01,49053195,P747836,3,3312.45,Card,Delivered
O7076800,2024-02-23,55550808,P503551,3,5097.45,UPI,Delivered
O7215042,2024-02-02,68163622,P386388,1,1274.15,Card,Returned
O8786008,2024-07-11,87061055,P743508,4,2797.2,COD,Returned
O7094845,2024-05-19,85769135,P877479,2,1299.0,Card,Cancelled
O5568722,2024-12-28,73264392,P416118,3,5397.3,Card,Returned
O1133969,2024-02-08,56442784,P520907,3,2547.45,COD,Returned
O4770985,2024-09-07,15074781,P702652,3,2397.6,UPI,Cancelled
O4858470,2024-03-23,61423138,P487480,2,2499.0,COD,Delivered
O3207449,2024-11-28,64417215,P956833,3,3507.3,Wallet,Cancelled
O1853650,2024-01-10,70998168,P083456,3,2097.9,Card,Delivered
O4493701,2024-04-21,79518101,P372955,2,748.5,Card,Cancelled
O9528973,2024-02-16,18924641,P147129,3,3147.9,COD,Delivered
O9025281,2024-07-01,53147011,P179829,3,2998.5,Card,Cancelled
O8431067,2024-06-14,73961537,P708798,4,4497.0,Wallet,Cancelled
O5128483,2024-04-11,62626674,P639536,2,2998.5,Wallet,Delivered
O1384064,2024-06-23,87518612,P108833,1,974.25,Wallet,Cancelled
O5719804,2024-08-18,26627932,P377939,3,7122.15,COD,Returned
O7653577,2025-01-10,50020956,P242125,4,5597.2,COD,Delivered
O8478845,2025-01-11,79710326,P607998,1,1199.4,Card,Delivered
O3119851,2024-05-05,98040240,P286886,1,449.1,COD,Returned
O5667370,2024-07-12,43109769,P695960,3,4197.9,COD,Delivered
O5661240,2024-02-03,17901238,P327443,3,2727.9,Card,Returned
O1603025,2024-02-11,34689534,P799055,3,1467.9,COD,Returned
O7151653,2024-10-21,83754716,P733964,3,3822.45,COD,Delivered
O3072448,2024-09-01,33476099,P893811,1,1249.5,UPI,Delivered
O3372273,2024-07-31,21152799,P384034,1,2249.1,COD,Cancelled
O8657347,2024-09-04,41728287,P190058,2,4248.3,Card,Returned
O1925734,2024-02-20,44393118,P320486,1,629.1,COD,Cancelled
O5947679,2024-07-09,99707397,P436711,3,2247.75,COD,Returned
O3182487,2024-06-15,40401161,P082105,3,2922.75,Card,Delivered
O6137796,2025-01-10,90657140,P370007,3,5622.75,Card,Returned
O2164147,2024-09-27,54849067,P665675,4,3117.6,UPI,Cancelled
O3255598,2024-07-27,60763994,P716274,4,1596.8,COD,Returned
O6573996,2025-01-13,85368885,P779806,2,4748.1,COD,Cancelled
O8264353,2024-06-05,80339610,P147302,2,798.4,Card,Delivered
O9365651,2024-07-03,57777085,P957955,1,449.1,Card,Returned
O3455711,2024-05-08,59222519,P156458,3,2547.45,Wallet,Cancelled
O6287219,2025-01-27,98965715,P175168,1,559.2,UPI,Delivered
O5792805,2024-04-03,16364630,P900900,2,999.0,Card,Returned
O1602706,2024-10-15,64711162,P523587,1,1999.2,COD,Delivered
O9145604,2024-05-23,13377494,P279949,4,1398.0,Card,Cancelled
O7946818,2025-01-14,12396107,P995335,3,1422.15,COD,Returned
O5897961,2024-11-25,58469915,P359543,1,1899.05,COD,Cancelled
