return_id,order_id,product_id,return_date,return_reason,refund_amount,refund_status
R5034059,O1449745,P043489,2024-04-10,Color mismatch,472.71,Completed
R8881440,O7781910,P575527,2024-10-27,Not as described,3943.35,Completed
R7125451,O8249159,P136116,2024-10-18,Late delivery,1343.26,Pending
R4291190,O3215338,P301007,2024-03-14,Not as described,4531.43,Completed
R4617913,O9778257,P304717,2024-11-25,Quality issue,4019.91,Pending
R8402176,O2804999,P086921,2024-07-31,Late delivery,682.66,Pending
R6552216,O7052897,P694365,2024-09-15,Size issue,7134.55,Completed
R6501877,O9188944,P681503,2024-02-11,Quality issue,1065.03,Completed
R1721389,O6438910,P960918,2024-07-18,Not as described,625.94,Completed
R1045137,O7402166,P357546,2024-10-10,Damaged item,292.41,Pending
R9880799,O2726982,P149197,2024-12-14,Late delivery,4171.46,Pending
R1495730,O7224119,P491836,2024-08-30,Size issue,2496.86,Completed
R7742801,O7485312,P538610,2024-08-28,Quality issue,2147.42,Completed
R5690264,O7869600,P271020,2024-02-22,Not as described,874.61,Pending
R8044024,O5314461,P083496,2024-05-29,Size issue,675.13,Completed
R9979788,O6242520,P057853,2025-02-10,Size issue,360.12,Completed
R4508303,O9072194,P971372,2024-08-01,Size issue,1393.98,Completed
R2884681,O4500480,P951406,2024-11-04,Size issue,6963.82,Completed
R4537432,O3555420,P368531,2024-11-13,Not as described,4717.46,Completed
R6857059,O2280396,P899143,2024-07-19,Size issue,571.05,Completed
R7951461,O3800662,P073887,2024-07-14,Color mismatch,2840.33,Completed
R6265831,O8117845,P583872,2024-12-16,Size issue,1699.46,Pending
R2405619,O5575468,P156752,2024-05-10,Quality issue,683.47,Completed
R8436994,O8743137,P106178,2025-02-13,Not as described,775.46,Completed
R5704644,O1018715,P514947,2024-01-25,Late delivery,1238.8,Completed
R4562308,O7876851,P401445,2024-09-08,Not as described,6209.43,Completed
R8218196,O1459440,P620925,2024-06-18,Quality issue,967.15,Pending
R1420961,O2457059,P045206,2024-08-04,Quality issue,1427.81,Pending
R4066358,O7637602,P788169,2024-07-02,Quality issue,867.89,Completed
R1491999,O5990196,P072585,2025-01-30,Not as described,2986.36,Completed
R9997579,O5333674,P282859,2024-11-16,Color mismatch,3406.08,Pending
R2195696,O9316148,P656852,2024-04-11,Size issue,1616.14,Pending
R1177114,O5223476,P870882,2024-07-27,Size issue,571.12,Completed
R1015447,O1660299,P252604,2024-01-09,Quality issue,2637.25,Completed
R5903908,O4113113,P868764,2024-04-21,Damaged item,6812.68,Completed
R9054933,O9439244,P558082,2025-01-25,Color mismatch,775.55,Completed
R2966247,O4202582,P397741,2024-12-14,Damaged item,522.4,Completed
R7024302,O3206122,P429421,2024-04-11,Not as described,682.84,Pending
R3131979,O9790566,P682513,2024-12-20,Late delivery,792.26,Pending
R8927481,O3456154,P358759,2024-08-29,Damaged item,1214.45,Completed
R6908568,O6841560,P132917,2024-02-24,Color mismatch,5204.39,Pending
R2308892,O2689952,P340072,2024-01-13,Not as described,1081.7,Completed
R8849843,O1598924,P275781,2024-11-01,Late delivery,1676.24,Completed
R7653118,O4955147,P379540,2024-07-10,Not as described,2895.95,Pending
R6431813,O3378580,P525208,2024-12-17,Late delivery,672.44,Completed
R7423960,O9847010,P266856,2025-01-24,Not as described,767.21,Pending
R7374575,O9473034,P319384,2024-05-29,Quality issue,1555.01,Completed
R7006796,O6847009,P875811,2024-11-22,Quality issue,248.0,Pending
R6785988,O9836579,P171549,2025-02-03,Size issue,4911.14,Completed
R8995048,O8596793,P461125,2024-03-27,Late delivery,3262.9,Completed
R1207552,O6491387,P829273,2024-05-12,Damaged item,1590.14,Completed
R8165925,O1383668,P612157,2024-01-21,Not as described,1273.31,Completed
R4871777,O1210154,P260994,2024-03-29,Size issue,1969.22,Completed
R6214474,O5931771,P200800,2024-04-25,Not as described,6345.91,Completed
R6948896,O5454115,P732515,2024-06-06,Damaged item,4212.47,Completed
R9652845,O9200725,P517811,2025-01-02,Size issue,342.08,Pending
R6176816,O7211563,P539540,2024-04-08,Color mismatch,2674.88,Completed
R8852114,O9008547,P049498,2024-07-20,Color mismatch,1109.76,Completed
R8771787,O3159065,P084787,2024-08-13,Quality issue,1197.54,Completed
R2176977,O8261034,P359605,2024-02-09,Size issue,5874.93,Completed
R7194190,O8780966,P915029,2024-12-12,Color mismatch,826.52,Pending
R3004844,O5831574,P883539,2024-09-05,Damaged item,564.31,Pending
R2352897,O6076869,P235310,2024-05-17,Size issue,1301.02,Completed
R2722385,O3519402,P949253,2024-08-15,Size issue,1700.15,Completed
R2736978,O5035678,P747663,2024-12-26,Not as described,1670.76,Completed
R8014422,O2241302,P878309,2024-02-09,Late delivery,684.69,Pending
R7349515,O2342273,P728109,2024-06-16,Late delivery,6479.39,Pending
R4485170,O2491671,P392737,2024-01-19,Late delivery,791.29,Completed
R8652905,O6135868,P147014,2024-08-14,Color mismatch,737.07,Completed
R8704258,O2107803,P404940,2024-08-17,Size issue,765.78,Completed
R7883686,O7273568,P581927,2024-12-23,Late delivery,1740.76,Pending
R7548229,O2455454,P992791,2024-12-24,Not as described,3190.52,Pending
R2192184,O1952003,P831356,2025-02-05,Quality issue,4822.3,Completed
R8813158,O5511198,P548593,2024-04-24,Size issue,1154.16,Completed
R2529558,O3164537,P849790,2024-04-17,Quality issue,3923.55,Completed
R6597795,O4442098,P955303,2024-04-22,Not as described,2686.47,Pending
R3738432,O1049584,P829609,2024-09-05,Late delivery,4604.78,Pending
R9426384,O9976004,P955893,2024-11-07,Not as described,1661.23,Completed
R2169424,O8358861,P207339,2024-07-16,Color mismatch,990.93,Pending
R6695151,O1179724,P171300,2024-11-15,Size issue,1034.57,Pending
R6602230,O2689952,P340072,2024-01-23,Quality issue,1023.15,Pending
R4776330,O3931819,P980033,2024-04-27,Not as described,1254.06,Completed
R1953788,O3317039,P132569,2024-10-29,Quality issue,1659.61,Completed
R1482732,O2680450,P843610,2024-10-06,Not as described,3701.92,Completed
R6797303,O5312338,P176961,2024-12-11,Late delivery,988.6,Completed
R9041729,O2983351,P727096,2024-02-16,Late delivery,823.12,Completed
R4734467,O2858437,P050277,2024-10-25,Not as described,1693.38,Pending
R6671739,O5799069,P403007,2024-09-23,Damaged item,2698.02,Completed
R3523905,O3508754,P011345,2025-01-06,Late delivery,1572.35,Pending
R8781514,O1372211,P266001,2024-12-03,Damaged item,419.17,Completed
R8968530,O1753942,P955893,2024-06-15,Size issue,5445.7,Pending
R5087468,O9296240,P016807,2024-10-20,Size issue,3349.07,Pending
R4024680,O1957470,P150103,2024-02-18,Not as described,890.21,Completed
R3631768,O6914431,P682040,2024-05-04,Quality issue,2362.11,Pending
R7385065,O1198140,P656668,2024-03-27,Not as described,644.55,Pending
R7210810,O6636795,P569759,2025-01-03,Color mismatch,445.57,Pending
R3473044,O5351412,P391175,2024-10-07,Color mismatch,394.94,Completed
R1732073,O1960574,P319839,2024-08-20,Size issue,3230.57,Completed
R1579575,O2947880,P818383,2024-07-27,Damaged item,312.08,Pending
R2838993,O2045168,P786240,2024-04-25,Damaged item,2201.29,Pending
R1280862,O2430311,P349484,2024-11-14,Quality issue,203.73,Completed
R4289667,O4059037,P656990,2024-07-02,Not as described,844.85,Pending
R8685056,O6994556,P589928,2024-04-24,Size issue,378.61,Completed
R3642971,O3758156,P805986,2024-06-07,Damaged item,481.45,Pending
R1448396,O9429388,P181488,2025-01-30,Color mismatch,375.35,Pending
R6382261,O9674372,P662284,2024-01-07,Not as described,1169.99,Pending
R5981493,O3463280,P086773,2024-12-08,Damaged item,1433.6,Completed
R1966680,O8540339,P962334,2024-05-17,Late delivery,2163.43,Pending
R6032129,O2809650,P232572,2024-04-26,Damaged item,1316.0,Pending
R2815529,O8241163,P881113,2024-04-04,Size issue,416.98,Completed
R2998499,O7098380,P747982,2024-12-23,Damaged item,2268.88,Completed
R2632350,O8896569,P045625,2025-01-08,Damaged item,337.66,Pending
R6357321,O2616712,P651578,2024-08-29,Late delivery,1793.45,Completed
R8553336,O5821553,P669530,2024-11-09,Size issue,2673.83,Completed
R7691091,O4023021,P187469,2024-12-17,Color mismatch,2178.13,Pending
R6576589,O3027031,P090657,2024-01-25,Damaged item,1509.97,Completed
R2187685,O3085806,P952780,2024-11-25,Not as described,650.76,Pending
R7499506,O9350051,P860870,2024-07-30,Quality issue,914.05,Pending
R8733043,O4326758,P088667,2024-12-20,Damaged item,5584.46,Completed
R6770174,O7315539,P666855,2024-02-12,Not as described,326.22,Completed
R5778267,O2218544,P367238,2024-02-05,Size issue,1652.09,Pending
R1472033,O7591269,P169539,2024-07-31,Not as described,3910.16,Completed
R9295643,O7668978,P106042,2025-01-03,Not as described,3537.71,Completed
R4993636,O5058211,P838066,2024-04-01,Color mismatch,1555.93,Pending
R9265448,O1998911,P161015,2024-12-27,Color mismatch,558.64,Completed
R3663865,O6926351,P302671,2024-12-08,Not as described,3986.02,Pending
R7066828,O9691604,P235623,2024-10-25,Not as described,3148.21,Completed
R5239089,O4986305,P784377,2024-09-09,Damaged item,3224.29,Pending
R5230496,O1891377,P508305,2025-01-16,Size issue,2254.15,Pending
R9926613,O8047410,P131316,2024-12-15,Quality issue,3408.74,Pending
R2695401,O4577692,P955810,2024-01-22,Quality issue,771.91,Completed
R8050715,O1593974,P896145,2024-11-20,Damaged item,565.75,Pending
R3486931,O6790367,P909726,2024-11-11,Size issue,616.32,Pending
R1337857,O5134972,P604024,2024-05-28,Color mismatch,1860.76,Pending
R3734375,O9455759,P570975,2024-02-04,Quality issue,700.14,Pending
R7627094,O8083989,P726282,2024-06-12,Size issue,1787.66,Completed
R8799014,O7146762,P148772,2024-12-19,Quality issue,1531.49,Pending
R4553687,O2936872,P100436,2024-02-15,Quality issue,494.74,Completed
R2548745,O8657347,P190058,2024-09-14,Color mismatch,3048.32,Completed
R1272148,O3182355,P035811,2024-03-04,Not as described,2242.86,Pending
R9099463,O1192130,P398544,2024-05-27,Quality issue,751.43,Pending
R9227286,O6162489,P600411,2024-09-02,Color mismatch,655.21,Completed
R8174610,O6417901,P529097,2024-02-07,Not as described,1159.62,Completed
R7938823,O6965164,P460757,2025-02-04,Quality issue,2846.24,Completed
R3719548,O3701909,P744445,2024-06-24,Quality issue,857.68,Pending
R8595878,O4713783,P226413,2024-05-29,Color mismatch,3714.6,Pending
R1227146,O8962632,P615222,2024-12-07,Size issue,1838.45,Pending
R3804711,O9243054,P698612,2024-01-22,Size issue,716.33,Completed
R4409973,O5159839,P114378,2024-11-12,Not as described,5642.41,Completed
R1285550,O5992149,P321278,2024-09-03,Quality issue,3598.9,Pending
R7347586,O7013811,P657905,2024-02-22,Not as described,3953.13,Pending
R6680874,O9335837,P738243,2024-03-25,Late delivery,885.23,Completed
R4007748,O5470849,P436736,2024-03-20,Color mismatch,1203.48,Completed
R6383616,O4411504,P553292,2024-11-12,Not as described,1944.44,Completed
R4394228,O7097878,P310934,2024-12-03,Late delivery,6638.95,Completed
R2661211,O3833364,P146500,2025-01-22,Not as described,975.91,Pending
R5318887,O4055824,P470504,2024-09-15,Not as described,1499.81,Pending
R1152498,O1855026,P164721,2024-06-09,Color mismatch,846.94,Completed
R5363085,O3737742,P641192,2024-12-23,Not as described,3380.14,Completed
R7680827,O6143243,P758688,2024-09-25,Quality issue,673.87,Pending
R7503473,O9075343,P518471,2024-10-20,Not as described,723.32,Pending
R6742261,O3166711,P637158,2024-09-08,Color mismatch,819.0,Completed
R7182743,O2706448,P735131,2024-06-25,Damaged item,1760.7,Pending
R7318105,O5574337,P363188,2024-03-09,Size issue,3353.79,Pending
R1927357,O1189779,P887139,2024-07-27,Color mismatch,1178.97,Completed
R7307328,O3116216,P539405,2024-11-30,Quality issue,1588.94,Pending
R9740237,O8753009,P799877,2025-02-10,Damaged item,1304.48,Completed
R4933659,O8533628,P463847,2024-04-25,Color mismatch,349.36,Completed
R6719164,O5660105,P129754,2024-11-16,Not as described,1827.64,Pending
R2044217,O6210509,P644404,2024-09-02,Damaged item,829.35,Completed
R5336303,O3181193,P879906,2024-09-08,Damaged item,720.14,Completed
R9616594,O6692794,P124923,2024-02-20,Not as described,1188.3,Pending
R8152820,O3382563,P058508,2024-06-06,Late delivery,873.52,Completed
R5659352,O6493571,P719804,2024-11-27,Damaged item,3125.29,Pending
R9195553,O1200592,P884748,2024-12-29,Damaged item,1688.2,Completed
R1362354,O1762502,P139956,2024-01-25,Color mismatch,770.59,Completed
R1025272,O9566166,P304066,2025-02-02,Damaged item,761.82,Completed
R8410448,O5350689,P538200,2024-09-08,Size issue,725.21,Completed
R7829877,O1232815,P993484,2024-09-27,Size issue,868.03,Pending
R3195430,O7151653,P733964,2024-10-28,Not as described,2263.26,Completed
R4946391,O3198419,P220300,2024-04-05,Quality issue,2650.69,Pending
R3872733,O2118827,P940691,2025-01-15,Quality issue,398.73,Completed
R3036413,O3992793,P391631,2024-07-03,Damaged item,4893.31,Pending
R1668143,O9002446,P725837,2025-01-21,Not as described,744.22,Completed
R9644960,O7094845,P877479,2024-05-30,Quality issue,1045.25,Pending
R8525411,O3057661,P604024,2025-02-09,Late delivery,2066.38,Completed
R8368918,O3579680,P254708,2024-01-18,Color mismatch,2010.03,Pending
R4041918,O9707741,P200282,2024-04-05,Quality issue,285.04,Pending
R4381537,O7591717,P968594,2024-08-12,Color mismatch,824.71,Completed
R6191176,O7151349,P631950,2024-09-20,Size issue,3396.61,Completed
R4673048,O9405138,P971004,2024-05-24,Not as described,1193.53,Pending
R4355804,O5362709,P693345,2024-08-08,Not as described,2229.13,Pending
R9223275,O1943409,P351189,2024-05-24,Late delivery,2591.6,Completed
R6573740,O2066766,P941517,2024-03-04,Quality issue,1449.39,Pending
R2530331,O5386379,P151877,2024-06-23,Damaged item,654.48,Completed
R5097790,O8985270,P813745,2024-06-24,Late delivery,1391.22,Completed
R3028666,O8992089,P809842,2024-06-28,Late delivery,1192.47,Pending
R5566599,O7674915,P528588,2024-10-16,Size issue,4597.64,Pending
R9177723,O4868956,P245765,2025-02-01,Color mismatch,1305.11,Pending
R7592834,O1146802,P552979,2024-03-17,Not as described,2014.13,Pending
R6041335,O9020665,P140105,2024-12-03,Quality issue,1492.76,Pending
R6321134,O6903685,P703828,2024-01-29,Damaged item,1321.84,Pending
R7083539,O1288893,P333542,2024-07-11,Damaged item,1234.75,Completed
R7600684,O3122738,P558520,2024-02-04,Damaged item,3530.18,Pending
R4351119,O4022349,P497515,2024-01-17,Color mismatch,3076.86,Completed
R4535261,O1567256,P008757,2024-10-21,Late delivery,925.65,Pending
R8950728,O6309233,P052425,2025-01-29,Not as described,7474.22,Completed
R1985552,O3545146,P419874,2024-08-03,Damaged item,3541.5,Pending
R9459184,O7159433,P470864,2024-04-21,Size issue,426.78,Pending
R5937113,O3379248,P611219,2024-03-17,Not as described,2203.6,Completed
R6632461,O5854589,P499556,2024-08-18,Quality issue,1117.67,Completed
R6265270,O3111629,P226497,2024-07-24,Late delivery,790.23,Completed
R7753008,O3152701,P068091,2024-05-04,Late delivery,5271.67,Pending
R1057113,O9503738,P114378,2024-11-28,Quality issue,4490.87,Completed
R8065003,O2282124,P057809,2024-11-04,Not as described,1291.97,Pending
R2592392,O9736156,P717673,2024-01-22,Late delivery,1745.52,Completed
R3589275,O3805833,P834765,2024-01-17,Not as described,1314.62,Completed
R2167519,O6260303,P931217,2025-01-25,Damaged item,700.54,Pending
R3923637,O7395117,P994833,2024-07-07,Size issue,5501.07,Completed
R8223594,O9479499,P045172,2024-10-20,Quality issue,4144.08,Pending
R6026228,O9115660,P644770,2024-08-01,Late delivery,1812.76,Completed
R9788706,O7067855,P364017,2024-05-30,Quality issue,3111.35,Pending
R8083297,O5203379,P747105,2024-08-06,Late delivery,1214.63,Pending
R3919756,O5769536,P352327,2024-12-01,Color mismatch,2212.99,Pending
R6759990,O2399074,P194760,2024-05-14,Quality issue,1542.51,Completed
R7282637,O6159004,P463524,2025-01-13,Color mismatch,2731.32,Completed
R8923871,O9961150,P641329,2024-02-20,Quality issue,1856.8,Completed
R5391137,O9808947,P705847,2024-11-15,Quality issue,327.0,Pending
R3999657,O6480752,P883953,2024-07-05,Not as described,812.91,Completed
R2299818,O7414975,P426438,2024-05-09,Size issue,228.44,Completed
R6228469,O3182355,P035811,2024-03-05,Size issue,1649.8,Pending
R6695764,O5285278,P699494,2024-11-28,Quality issue,345.78,Pending
R9535840,O3159416,P667511,2024-10-04,Late delivery,2068.47,Completed
R7883616,O4005438,P104049,2024-11-17,Color mismatch,2898.1,Completed
R6228572,O9544282,P462946,2024-02-17,Damaged item,392.45,Completed
R9401985,O5619840,P010476,2024-01-11,Quality issue,907.3,Pending
R4059250,O4580049,P195384,2025-01-11,Late delivery,7145.66,Completed
R3866733,O5968392,P501117,2024-04-10,Late delivery,1461.25,Completed
R8154414,O4303435,P595944,2024-02-17,Late delivery,770.93,Pending
R4038635,O3125441,P977588,2024-08-13,Quality issue,877.2,Completed
R1657013,O9893663,P141372,2024-03-09,Size issue,896.46,Pending
R9030227,O3294068,P622379,2025-01-29,Damaged item,647.85,Pending
R5934539,O1703500,P519104,2024-02-08,Damaged item,2250.21,Pending
R1739952,O9240567,P715490,2024-12-04,Late delivery,275.28,Pending
R9553277,O1732304,P989653,2024-04-02,Not as described,6651.27,Pending
R7196852,O3346261,P933359,2025-02-05,Damaged item,388.49,Completed
R5626990,O9980862,P854247,2024-08-05,Damaged item,1062.43,Pending
R7952258,O6569671,P646831,2024-07-16,Late delivery,586.89,Completed
R9568063,O2542496,P763777,2024-01-06,Late delivery,6649.08,Completed
R7823276,O2855319,P305243,2024-06-26,Not as described,753.6,Pending
R9453599,O7018357,P694508,2024-01-19,Not as described,2095.25,Completed
R1367146,O2579691,P991954,2024-09-30,Late delivery,1732.41,Pending
R1177786,O2092292,P925710,2024-07-07,Late delivery,416.42,Completed
R1625118,O6050640,P554384,2024-11-09,Not as described,2761.91,Completed
R8683144,O5607847,P142407,2025-02-13,Not as described,714.52,Completed
R5343458,O9853639,P160794,2024-07-15,Not as described,2587.04,Pending
R9540742,O9233730,P942132,2024-11-17,Late delivery,6123.3,Pending
R3183915,O1749255,P881683,2025-01-03,Size issue,717.41,Pending
R4510006,O1024973,P721181,2024-08-28,Size issue,2512.27,Pending
R3915497,O5706863,P423310,2024-02-20,Late delivery,2158.4,Pending
R8101424,O5854963,P874138,2024-01-07,Color mismatch,565.48,Completed
R2054603,O5159839,P114378,2024-11-12,Size issue,3468.55,Completed
R4131822,O5908002,P425266,2024-01-21,Not as described,771.98,Pending
R2540393,O1690890,P369669,2024-01-27,Late delivery,2023.88,Completed
R3123160,O9451442,P185371,2024-12-19,Late delivery,1782.41,Pending
R5216463,O3455131,P173324,2024-06-06,Not as described,1484.66,Completed
R7336069,O8134558,P210724,2024-12-21,Color mismatch,1487.71,Pending
R6155608,O5043494,P304468,2025-01-30,Quality issue,2774.23,Completed
R1976567,O2953525,P515213,2024-07-08,Not as described,1698.48,Pending
R2116878,O1164936,P953104,2024-05-18,Damaged item,4111.35,Pending
R2714849,O5641932,P567225,2024-03-17,Size issue,729.83,Completed
R4162064,O8984468,P521544,2024-03-10,Not as described,833.95,Pending
