product_id,product_name,brand,category,sub_category,gender,mrp,discount_pct,selling_price
P791768,Product_6269,Brand_39,Clothing,Kids' Clothing,Girl Kid,999,15,849.15
P998212,Product_2909,Brand_9,Clothing,Kids' Clothing,Unisex,699,15,594.15
P829715,Product_4028,Brand_13,Furniture,Living Room Furniture,Unisex,999,40,599.4
P089223,Product_1605,Brand_27,Footwear,Women's Footwear,Male,1999,30,1399.3
P309096,Product_1214,Brand_8,Furniture,Living Room Furniture,Male,499,40,299.4
P256173,Product_8307,Brand_13,Footwear,Men's Footwear,Unisex,1299,15,1104.15
P097189,Product_7978,Brand_35,Clothing,Men's Clothing,Male,1499,50,749.5
P152245,Product_3236,Brand_47,Clothing,Kids' Clothing,Boy Kid,1999,10,1799.1
P861679,Product_7969,Brand_25,Clothing,Men's Clothing,Male,1299,30,909.3
P281914,Product_5506,Brand_44,Pet Supplies,Grooming & Care,Female,699,10,629.1
P196039,Product_5541,Brand_37,Clothing,Kids' Clothing,Female,1299,20,1039.2
P892990,Product_6214,Brand_7,Footwear,Men's Footwear,Female,2499,25,1874.25
P323016,Product_9197,Brand_31,Pet Supplies,Grooming & Care,Unisex,999,15,849.15
P998767,Product_8967,Brand_40,Footwear,Men's Footwear,Unisex,699,10,629.1
P794664,Product_3409,Brand_50,Pet Supplies,Grooming & Care,Female,1299,20,1039.2
P218899,Product_6307,Brand_16,Clothing,Men's Clothing,Male,999,20,799.2
P630730,Product_7215,Brand_48,Pet Supplies,Grooming & Care,Unisex,1499,20,1199.2
P735542,Product_1754,Brand_9,Clothing,Men's Clothing,Boy Kid,2499,15,2124.15
P371005,Product_2051,Brand_22,Clothing,Women's Clothing,Girl Kid,699,5,664.05
P102641,Product_6484,Brand_48,Pet Supplies,Grooming & Care,Male,1299,40,779.4
P471070,Product_2508,Brand_38,Clothing,Women's Clothing,Boy Kid,999,5,949.05
P939595,Product_3033,Brand_46,Footwear,Men's Footwear,Boy Kid,1999,10,1799.1
P777818,Product_9563,Brand_46,Clothing,Women's Clothing,Female,999,10,899.1
P045483,Product_8530,Brand_44,Pet Supplies,Grooming & Care,Girl Kid,2499,15,2124.15
P217573,Product_1439,Brand_39,Pet Supplies,Grooming & Care,Female,699,5,664.05
P520003,Product_4790,Brand_7,Clothing,Women's Clothing,Female,699,15,594.15
P103974,Product_3102,Brand_12,Clothing,Men's Clothing,Female,1299,30,909.3
P159773,Product_1344,Brand_38,Clothing,Kids' Clothing,Male,1499,25,1124.25
P584738,Product_6593,Brand_30,Footwear,Women's Footwear,Female,699,30,489.3
P510726,Product_3938,Brand_14,Pet Supplies,Grooming & Care,Unisex,1299,30,909.3
P833487,Product_5810,Brand_8,Pet Supplies,Grooming & Care,Girl Kid,1299,30,909.3
P776873,Product_6224,Brand_44,Furniture,Living Room Furniture,Unisex,1499,5,1424.05
P744928,Product_3946,Brand_31,Clothing,Women's Clothing,Female,1299,40,779.4
P536929,Product_9479,Brand_34,Clothing,Women's Clothing,Male,1299,30,909.3
P660932,Product_1650,Brand_43,Footwear,Men's Footwear,Unisex,1499,50,749.5
P365528,Product_4063,Brand_33,Footwear,Men's Footwear,Boy Kid,699,10,629.1
P415121,Product_4041,Brand_40,Furniture,Living Room Furniture,Girl Kid,999,20,799.2
P849944,Product_3248,Brand_31,Footwear,Men's Footwear,Female,2499,10,2249.1
P549094,Product_5390,Brand_23,Pet Supplies,Grooming & Care,Male,999,10,899.1
P793355,Product_1585,Brand_34,Furniture,Living Room Furniture,Female,999,5,949.05
P105368,Product_8595,Brand_45,Footwear,Women's Footwear,Unisex,2499,20,1999.2
P457095,Product_8946,Brand_31,Footwear,Women's Footwear,Girl Kid,999,50,499.5
P631716,Product_3188,Brand_17,Clothing,Women's Clothing,Male,1999,30,1399.3
P830483,Product_1377,Brand_1,Clothing,Kids' Clothing,Female,499,10,449.1
P121747,Product_4234,Brand_17,Clothing,Kids' Clothing,Female,1999,20,1599.2
P080653,Product_3712,Brand_36,Clothing,Kids' Clothing,Boy Kid,2499,10,2249.1
P055024,Product_2722,Brand_19,Clothing,Women's Clothing,Boy Kid,699,15,594.15
P114107,Product_7430,Brand_47,Footwear,Men's Footwear,Male,999,15,849.15
P903567,Product_7006,Brand_37,Clothing,Men's Clothing,Boy Kid,999,25,749.25
P536273,Product_9608,Brand_5,Clothing,Women's Clothing,Female,999,25,749.25
P393480,Product_5468,Brand_8,Pet Supplies,Grooming & Care,Boy Kid,2499,40,1499.4
P333909,Product_3164,Brand_21,Clothing,Women's Clothing,Female,1499,40,899.4
P198655,Product_7073,Brand_44,Clothing,Women's Clothing,Female,1999,5,1899.05
P068091,Product_9948,Brand_43,Footwear,Men's Footwear,Girl Kid,2499,5,2374.05
P479534,Product_1618,Brand_6,Footwear,Women's Footwear,Girl Kid,499,40,299.4
P470167,Product_9611,Brand_4,Pet Supplies,Grooming & Care,Girl Kid,499,50,249.5
P885652,Product_7471,Brand_38,Footwear,Men's Footwear,Female,1499,25,1124.25
P336038,Product_6622,Brand_37,Clothing,Kids' Clothing,Male,999,5,949.05
P859753,Product_8719,Brand_12,Footwear,Women's Footwear,Boy Kid,2499,20,1999.2
P132477,Product_5397,Brand_23,Furniture,Living Room Furniture,Female,999,40,599.4
P872789,Product_8535,Brand_25,Footwear,Men's Footwear,Unisex,1499,50,749.5
P387895,Product_2572,Brand_7,Clothing,Kids' Clothing,Girl Kid,1299,25,974.25
P877587,Product_7515,Brand_6,Footwear,Men's Footwear,Boy Kid,1299,25,974.25
P572809,Product_1902,Brand_6,Furniture,Living Room Furniture,Female,2499,20,1999.2
P511667,Product_5659,Brand_47,Furniture,Living Room Furniture,Male,499,50,249.5
P872094,Product_4739,Brand_14,Footwear,Men's Footwear,Male,499,50,249.5
P340337,Product_9047,Brand_7,Footwear,Men's Footwear,Girl Kid,1299,25,974.25
P314232,Product_3244,Brand_18,Clothing,Women's Clothing,Male,1499,10,1349.1
P893085,Product_5647,Brand_34,Clothing,Men's Clothing,Boy Kid,699,25,524.25
P545241,Product_6706,Brand_21,Footwear,Women's Footwear,Girl Kid,1999,10,1799.1
P307608,Product_2174,Brand_10,Clothing,Men's Clothing,Boy Kid,1499,30,1049.3
P058508,Product_1142,Brand_29,Clothing,Women's Clothing,Female,1299,15,1104.15
P367200,Product_9307,Brand_41,Clothing,Women's Clothing,Boy Kid,999,5,949.05
P855026,Product_2546,Brand_44,Pet Supplies,Grooming & Care,Female,2499,50,1249.5
P747165,Product_3522,Brand_23,Footwear,Men's Footwear,Male,1299,20,1039.2
P697379,Product_3437,Brand_15,Clothing,Women's Clothing,Boy Kid,999,15,849.15
P432031,Product_3163,Brand_13,Pet Supplies,Grooming & Care,Male,2499,25,1874.25
P401075,Product_4143,Brand_20,Furniture,Living Room Furniture,Girl Kid,699,15,594.15
P226792,Product_4565,Brand_16,Clothing,Women's Clothing,Female,2499,25,1874.25
P044798,Product_7542,Brand_47,Clothing,Kids' Clothing,Girl Kid,2499,30,1749.3
P676139,Product_1397,Brand_24,Pet Supplies,Grooming & Care,Male,699,10,629.1
P780586,Product_6459,Brand_3,Footwear,Men's Footwear,Boy Kid,999,30,699.3
P530783,Product_9790,Brand_16,Clothing,Men's Clothing,Male,1299,5,1234.05
P961022,Product_4172,Brand_13,Clothing,Women's Clothing,Male,1999,30,1399.3
P597285,Product_8551,Brand_23,Pet Supplies,Grooming & Care,Female,1999,40,1199.4
P985377,Product_4382,Brand_15,Clothing,Kids' Clothing,Female,999,40,599.4
P602715,Product_4105,Brand_1,Footwear,Women's Footwear,Male,999,20,799.2
P789599,Product_4784,Brand_43,Clothing,Kids' Clothing,Boy Kid,1299,50,649.5
P158165,Product_5201,Brand_43,Clothing,Women's Clothing,Male,499,25,374.25
P687827,Product_3977,Brand_43,Clothing,Women's Clothing,Boy Kid,699,40,419.4
P589823,Product_5064,Brand_11,Clothing,Men's Clothing,Boy Kid,699,25,524.25
P338565,Product_9087,Brand_44,Pet Supplies,Grooming & Care,Male,2499,15,2124.15
P234925,Product_2375,Brand_43,Clothing,Women's Clothing,Male,499,40,299.4
P058536,Product_6302,Brand_47,Clothing,Kids' Clothing,Girl Kid,499,20,399.2
P191354,Product_8894,Brand_43,Footwear,Women's Footwear,Girl Kid,1999,50,999.5
P947112,Product_2189,Brand_27,Clothing,Men's Clothing,Male,999,10,899.1
P792733,Product_5883,Brand_39,Clothing,Men's Clothing,Male,1299,20,1039.2
P425266,Product_3183,Brand_43,Clothing,Women's Clothing,Unisex,999,50,499.5
P319436,Product_4060,Brand_31,Footwear,Men's Footwear,Boy Kid,2499,40,1499.4
P947856,Product_4359,Brand_47,Furniture,Living Room Furniture,Female,2499,25,1874.25
P025795,Product_5316,Brand_26,Clothing,Women's Clothing,Male,1299,40,779.4
P561606,Product_2562,Brand_42,Clothing,Women's Clothing,Boy Kid,2499,30,1749.3
P890856,Product_3520,Brand_3,Footwear,Men's Footwear,Boy Kid,999,30,699.3
P171219,Product_9892,Brand_50,Furniture,Living Room Furniture,Boy Kid,699,10,629.1
P496627,Product_3244,Brand_41,Clothing,Women's Clothing,Male,1499,10,1349.1
P821590,Product_3582,Brand_38,Furniture,Living Room Furniture,Unisex,1499,15,1274.15
P314955,Product_7865,Brand_26,Footwear,Men's Footwear,Boy Kid,999,40,599.4
P248801,Product_4564,Brand_33,Clothing,Women's Clothing,Male,1999,20,1599.2
P766173,Product_8773,Brand_10,Clothing,Men's Clothing,Unisex,1999,15,1699.15
P219639,Product_4744,Brand_14,Clothing,Men's Clothing,Boy Kid,1299,50,649.5
P680162,Product_9034,Brand_17,Furniture,Living Room Furniture,Male,1499,30,1049.3
P343380,Product_6866,Brand_26,Pet Supplies,Grooming & Care,Unisex,1499,30,1049.3
P156066,Product_8683,Brand_48,Furniture,Living Room Furniture,Unisex,499,30,349.3
P975921,Product_6581,Brand_36,Clothing,Women's Clothing,Male,1999,30,1399.3
P844138,Product_3515,Brand_32,Pet Supplies,Grooming & Care,Female,1999,25,1499.25
P252358,Product_9587,Brand_13,Clothing,Women's Clothing,Female,1499,25,1124.25
P301827,Product_1079,Brand_9,Furniture,Living Room Furniture,Female,699,40,419.4
P491609,Product_9825,Brand_27,Pet Supplies,Grooming & Care,Female,1299,10,1169.1
P320253,Product_3029,Brand_25,Clothing,Kids' Clothing,Female,499,50,249.5
P236862,Product_3615,Brand_41,Footwear,Men's Footwear,Male,699,5,664.05
P092993,Product_9208,Brand_12,Clothing,Kids' Clothing,Female,2499,50,1249.5
P958014,Product_4707,Brand_41,Pet Supplies,Grooming & Care,Male,999,15,849.15
P435013,Product_2129,Brand_34,Clothing,Kids' Clothing,Unisex,2499,15,2124.15
P789273,Product_9551,Brand_20,Footwear,Men's Footwear,Girl Kid,999,25,749.25
P558763,Product_3287,Brand_10,Clothing,Women's Clothing,Female,2499,40,1499.4
P697385,Product_7443,Brand_3,Clothing,Kids' Clothing,Boy Kid,1299,10,1169.1
P365830,Product_2569,Brand_16,Furniture,Living Room Furniture,Female,999,40,599.4
P641421,Product_9038,Brand_28,Footwear,Men's Footwear,Girl Kid,2499,50,1249.5
P137410,Product_2308,Brand_28,Furniture,Living Room Furniture,Unisex,699,15,594.15
P200218,Product_5219,Brand_42,Clothing,Kids' Clothing,Unisex,1999,40,1199.4
P258124,Product_9973,Brand_4,Pet Supplies,Grooming & Care,Unisex,1299,15,1104.15
P450963,Product_1946,Brand_9,Footwear,Men's Footwear,Male,1299,40,779.4
P250724,Product_4350,Brand_22,Clothing,Men's Clothing,Boy Kid,1999,40,1199.4
P526685,Product_2935,Brand_4,Pet Supplies,Grooming & Care,Male,2499,20,1999.2
P357249,Product_6234,Brand_44,Footwear,Men's Footwear,Boy Kid,1299,20,1039.2
P348483,Product_9731,Brand_17,Pet Supplies,Grooming & Care,Girl Kid,699,5,664.05
P970038,Product_7573,Brand_24,Footwear,Men's Footwear,Female,699,50,349.5
P871972,Product_2183,Brand_8,Pet Supplies,Grooming & Care,Girl Kid,1299,40,779.4
P568617,Product_6060,Brand_9,Clothing,Women's Clothing,Male,2499,15,2124.15
P140105,Product_4464,Brand_50,Clothing,Men's Clothing,Boy Kid,1299,40,779.4
P292141,Product_8418,Brand_46,Footwear,Women's Footwear,Female,1999,30,1399.3
P645265,Product_6640,Brand_49,Furniture,Living Room Furniture,Male,699,5,664.05
P151271,Product_3292,Brand_5,Clothing,Men's Clothing,Female,2499,5,2374.05
P102315,Product_3847,Brand_33,Clothing,Men's Clothing,Girl Kid,699,40,419.4
P297379,Product_1520,Brand_23,Pet Supplies,Grooming & Care,Girl Kid,699,15,594.15
P678338,Product_1311,Brand_3,Footwear,Women's Footwear,Female,499,50,249.5
P421509,Product_6759,Brand_37,Clothing,Women's Clothing,Unisex,699,10,629.1
P333414,Product_2773,Brand_42,Clothing,Women's Clothing,Girl Kid,2499,20,1999.2
P298143,Product_7617,Brand_47,Furniture,Living Room Furniture,Male,1499,20,1199.2
P177676,Product_4013,Brand_13,Pet Supplies,Grooming & Care,Male,1499,25,1124.25
P411201,Product_1446,Brand_44,Furniture,Living Room Furniture,Male,999,5,949.05
P518340,Product_1944,Brand_50,Furniture,Living Room Furniture,Male,1999,20,1599.2
P057635,Product_5807,Brand_22,Clothing,Women's Clothing,Male,1499,15,1274.15
P469676,Product_3618,Brand_10,Pet Supplies,Grooming & Care,Male,999,15,849.15
P711249,Product_1014,Brand_6,Clothing,Men's Clothing,Boy Kid,1299,20,1039.2
P415553,Product_2039,Brand_10,Clothing,Men's Clothing,Male,2499,10,2249.1
P921891,Product_6037,Brand_46,Clothing,Women's Clothing,Girl Kid,999,20,799.2
P485081,Product_4476,Brand_15,Clothing,Kids' Clothing,Unisex,499,15,424.15
P126015,Product_6998,Brand_33,Clothing,Kids' Clothing,Unisex,1499,25,1124.25
P871806,Product_7374,Brand_17,Clothing,Kids' Clothing,Boy Kid,499,10,449.1
P853313,Product_9621,Brand_45,Clothing,Men's Clothing,Boy Kid,999,20,799.2
P493635,Product_4414,Brand_29,Footwear,Women's Footwear,Unisex,2499,50,1249.5
P050004,Product_1384,Brand_42,Clothing,Women's Clothing,Boy Kid,999,30,699.3
P640877,Product_1839,Brand_41,Clothing,Men's Clothing,Unisex,1299,5,1234.05
P282831,Product_6010,Brand_41,Clothing,Kids' Clothing,Female,499,25,374.25
P742600,Product_7017,Brand_1,Clothing,Men's Clothing,Unisex,1999,5,1899.05
P694145,Product_9359,Brand_19,Clothing,Women's Clothing,Male,499,10,449.1
P288772,Product_6666,Brand_11,Clothing,Kids' Clothing,Girl Kid,1299,10,1169.1
P659944,Product_1091,Brand_29,Clothing,Men's Clothing,Male,699,5,664.05
P186454,Product_9771,Brand_39,Footwear,Men's Footwear,Boy Kid,699,30,489.3
P840787,Product_4202,Brand_5,Clothing,Men's Clothing,Girl Kid,1999,5,1899.05
P413248,Product_5783,Brand_7,Clothing,Men's Clothing,Girl Kid,499,40,299.4
P331144,Product_4035,Brand_36,Clothing,Men's Clothing,Unisex,1299,50,649.5
P513664,Product_4641,Brand_4,Furniture,Living Room Furniture,Female,999,15,849.15
P542521,Product_1441,Brand_22,Clothing,Men's Clothing,Unisex,1299,40,779.4
P242658,Product_6904,Brand_31,Footwear,Men's Footwear,Unisex,999,20,799.2
P130146,Product_8773,Brand_23,Clothing,Kids' Clothing,Girl Kid,1499,5,1424.05
P817664,Product_7428,Brand_39,Clothing,Kids' Clothing,Male,999,40,599.4
P782028,Product_6171,Brand_47,Footwear,Men's Footwear,Boy Kid,1299,50,649.5
P913177,Product_8274,Brand_44,Footwear,Women's Footwear,Male,499,40,299.4
P896660,Product_6047,Brand_7,Pet Supplies,Grooming & Care,Boy Kid,2499,10,2249.1
P544175,Product_3941,Brand_21,Clothing,Men's Clothing,Boy Kid,699,40,419.4
P374128,Product_9735,Brand_26,Clothing,Kids' Clothing,Unisex,499,50,249.5
P970248,Product_7972,Brand_15,Furniture,Living Room Furniture,Unisex,699,25,524.25
P962857,Product_3355,Brand_16,Footwear,Men's Footwear,Girl Kid,1499,50,749.5
P990435,Product_6633,Brand_49,Clothing,Women's Clothing,Unisex,1499,5,1424.05
P923008,Product_2989,Brand_5,Clothing,Kids' Clothing,Female,1999,25,1499.25
P625922,Product_2250,Brand_33,Clothing,Kids' Clothing,Female,1499,20,1199.2
P746276,Product_3673,Brand_20,Clothing,Men's Clothing,Boy Kid,999,25,749.25
P954681,Product_2625,Brand_14,Footwear,Men's Footwear,Boy Kid,699,10,629.1
P622488,Product_6951,Brand_30,Furniture,Living Room Furniture,Male,699,5,664.05
P042454,Product_4486,Brand_46,Footwear,Women's Footwear,Female,1499,25,1124.25
P144577,Product_8532,Brand_8,Footwear,Women's Footwear,Girl Kid,999,10,899.1
P369340,Product_8444,Brand_31,Clothing,Kids' Clothing,Unisex,1299,10,1169.1
P847587,Product_1905,Brand_33,Clothing,Kids' Clothing,Boy Kid,1999,10,1799.1
P034186,Product_2772,Brand_23,Furniture,Living Room Furniture,Male,699,20,559.2
P406221,Product_6891,Brand_20,Furniture,Living Room Furniture,Male,1499,15,1274.15
P113304,Product_3184,Brand_25,Clothing,Kids' Clothing,Female,999,50,499.5
P771359,Product_3204,Brand_39,Pet Supplies,Grooming & Care,Male,999,15,849.15
P722516,Product_7973,Brand_35,Clothing,Kids' Clothing,Male,1299,25,974.25
P755419,Product_7124,Brand_12,Clothing,Kids' Clothing,Female,999,50,499.5
P933487,Product_8986,Brand_49,Clothing,Kids' Clothing,Boy Kid,699,5,664.05
P395471,Product_3536,Brand_1,Furniture,Living Room Furniture,Boy Kid,1499,15,1274.15
P671225,Product_9005,Brand_30,Clothing,Women's Clothing,Male,999,20,799.2
P923809,Product_5928,Brand_11,Clothing,Women's Clothing,Unisex,1499,20,1199.2
P549031,Product_7198,Brand_32,Clothing,Women's Clothing,Boy Kid,999,20,799.2
P794790,Product_8716,Brand_50,Footwear,Men's Footwear,Male,2499,10,2249.1
P432391,Product_2507,Brand_50,Furniture,Living Room Furniture,Female,1499,10,1349.1
P331860,Product_9123,Brand_13,Pet Supplies,Grooming & Care,Boy Kid,999,50,499.5
P255916,Product_9590,Brand_38,Pet Supplies,Grooming & Care,Unisex,699,30,489.3
P705760,Product_7214,Brand_7,Clothing,Women's Clothing,Girl Kid,1499,5,1424.05
P137725,Product_2933,Brand_14,Clothing,Women's Clothing,Female,999,20,799.2
P738076,Product_6578,Brand_3,Clothing,Kids' Clothing,Unisex,699,30,489.3
P603924,Product_7981,Brand_28,Clothing,Kids' Clothing,Girl Kid,999,40,599.4
P650558,Product_7690,Brand_20,Clothing,Men's Clothing,Boy Kid,2499,30,1749.3
P236674,Product_6346,Brand_42,Pet Supplies,Grooming & Care,Unisex,699,5,664.05
P825120,Product_6721,Brand_11,Clothing,Kids' Clothing,Female,699,15,594.15
P601717,Product_7364,Brand_17,Footwear,Men's Footwear,Female,499,15,424.15
P672572,Product_8131,Brand_22,Clothing,Women's Clothing,Female,1999,50,999.5
P361827,Product_3167,Brand_22,Clothing,Women's Clothing,Boy Kid,1999,5,1899.05
P389760,Product_1205,Brand_48,Clothing,Women's Clothing,Unisex,1499,10,1349.1
P484794,Product_5317,Brand_38,Footwear,Women's Footwear,Unisex,1999,15,1699.15
P738908,Product_9397,Brand_17,Pet Supplies,Grooming & Care,Male,999,5,949.05
P641944,Product_8541,Brand_28,Clothing,Kids' Clothing,Boy Kid,1999,5,1899.05
P763018,Product_6510,Brand_2,Footwear,Men's Footwear,Unisex,699,20,559.2
P093258,Product_7413,Brand_30,Clothing,Men's Clothing,Boy Kid,1999,20,1599.2
P909726,Product_6182,Brand_38,Clothing,Kids' Clothing,Boy Kid,499,40,299.4
P018054,Product_6242,Brand_49,Footwear,Men's Footwear,Male,499,40,299.4
P372802,Product_9627,Brand_30,Footwear,Men's Footwear,Unisex,1499,5,1424.05
P545223,Product_8449,Brand_17,Furniture,Living Room Furniture,Male,699,15,594.15
P135110,Product_1495,Brand_28,Footwear,Women's Footwear,Boy Kid,999,10,899.1
P706249,Product_4416,Brand_39,Footwear,Women's Footwear,Boy Kid,1499,15,1274.15
P840389,Product_5645,Brand_4,Clothing,Women's Clothing,Unisex,999,5,949.05
P093896,Product_1059,Brand_14,Pet Supplies,Grooming & Care,Unisex,699,10,629.1
P757168,Product_5769,Brand_34,Clothing,Men's Clothing,Boy Kid,999,15,849.15
P983286,Product_8166,Brand_36,Footwear,Women's Footwear,Female,1299,15,1104.15
P086695,Product_3554,Brand_6,Pet Supplies,Grooming & Care,Female,699,5,664.05
P293780,Product_4357,Brand_40,Clothing,Men's Clothing,Male,1299,5,1234.05
P448856,Product_6346,Brand_19,Footwear,Women's Footwear,Boy Kid,699,40,419.4
P271121,Product_9469,Brand_20,Footwear,Men's Footwear,Female,1299,5,1234.05
P194602,Product_5035,Brand_40,Footwear,Women's Footwear,Unisex,999,15,849.15
P719804,Product_5103,Brand_14,Clothing,Men's Clothing,Male,1999,50,999.5
P311767,Product_7853,Brand_26,Footwear,Men's Footwear,Female,499,5,474.05
P249273,Product_1343,Brand_5,Furniture,Living Room Furniture,Unisex,2499,20,1999.2
P428256,Product_5349,Brand_5,Footwear,Women's Footwear,Unisex,999,15,849.15
P517363,Product_2340,Brand_27,Pet Supplies,Grooming & Care,Female,499,40,299.4
P449144,Product_7229,Brand_12,Furniture,Living Room Furniture,Male,1499,5,1424.05
P781865,Product_4510,Brand_49,Pet Supplies,Grooming & Care,Male,1299,40,779.4
P163426,Product_6742,Brand_28,Clothing,Men's Clothing,Unisex,1499,25,1124.25
P244930,Product_7673,Brand_30,Pet Supplies,Grooming & Care,Boy Kid,1299,50,649.5
P508755,Product_9583,Brand_12,Clothing,Men's Clothing,Female,499,40,299.4
P229955,Product_9523,Brand_26,Footwear,Women's Footwear,Boy Kid,499,5,474.05
P015514,Product_7253,Brand_45,Clothing,Kids' Clothing,Boy Kid,699,15,594.15
P218878,Product_9543,Brand_46,Clothing,Men's Clothing,Unisex,499,5,474.05
P669855,Product_1124,Brand_44,Clothing,Kids' Clothing,Male,1999,20,1599.2
P253578,Product_6418,Brand_29,Footwear,Men's Footwear,Unisex,2499,20,1999.2
P762771,Product_2438,Brand_49,Pet Supplies,Grooming & Care,Unisex,999,30,699.3
P492631,Product_2066,Brand_38,Clothing,Men's Clothing,Male,1299,20,1039.2
P324779,Product_1292,Brand_10,Clothing,Women's Clothing,Boy Kid,499,30,349.3
P004322,Product_9314,Brand_35,Clothing,Kids' Clothing,Female,1499,25,1124.25
P542138,Product_6524,Brand_26,Pet Supplies,Grooming & Care,Girl Kid,699,20,559.2
P615218,Product_9508,Brand_5,Clothing,Men's Clothing,Girl Kid,2499,30,1749.3
