customer_id,customer_gender,age_group,prime_member,customer_city,customer_state,repeat_customer
47961457,Male,36-51,Yes,Delhi,TS,No
79621720,Others,18-21,No,Delhi,DL,Yes
40295613,Male,65+,No,Hyderabad,TN,No
53519715,Others,22-35,No,Ahmedabad,RJ,No
40937454,Male,22-35,Yes,Delhi,MH,Yes
92263585,Female,52-65,No,Jaipur,MH,Yes
36859128,Male,65+,Yes,Ahmedabad,MH,Yes
80134282,Others,22-35,No,Hyderabad,KA,No
43276356,Female,36-51,Yes,Pune,MH,Yes
81876096,Female,52-65,Yes,Jaipur,MH,No
98766719,Male,52-65,No,Bangalore,MH,No
49919143,Others,18-21,No,Pune,TS,No
61797942,Others,36-51,Yes,Chennai,DL,Yes
32264741,Female,22-35,Yes,Jaipur,MH,No
63086321,Others,36-51,No,Hyderabad,RJ,No
76203742,Male,52-65,Yes,Hyderabad,MH,No
38553435,Female,65+,No,Chennai,GJ,Yes
90539779,Others,52-65,Yes,Chennai,KA,Yes
99198849,Female,52-65,No,Bangalore,TN,Yes
17509524,Others,18-21,No,Chennai,GJ,Yes
87814774,Others,18-21,No,Bangalore,RJ,No
45359370,Male,18-21,No,Delhi,GJ,Yes
18545723,Female,22-35,No,Delhi,TS,Yes
83901343,Female,18-21,Yes,Delhi,RJ,No
64667204,Female,18-21,No,Hyderabad,RJ,No
56604678,Male,18-21,Yes,Hyderabad,MH,Yes
69055959,Male,65+,No,Chennai,KA,No
80295707,Male,36-51,Yes,Jaipur,DL,No
63129987,Female,52-65,Yes,Jaipur,TN,Yes
50283831,Male,18-21,Yes,Mumbai,MH,Yes
80169276,Male,22-35,Yes,Hyderabad,DL,No
69938912,Male,36-51,No,Mumbai,RJ,No
51108336,Male,22-35,No,Delhi,TS,Yes
99470783,Others,65+,No,Chennai,MH,No
49097725,Male,65+,No,Chennai,DL,Yes
59587766,Others,52-65,No,Chennai,RJ,No
85661234,Female,18-21,No,Jaipur,RJ,No
95438674,Male,36-51,Yes,Pune,DL,No
45640546,Others,18-21,Yes,Hyderabad,GJ,Yes
59281715,Others,65+,No,Delhi,DL,Yes
14594597,Others,22-35,No,Hyderabad,DL,No
64651279,Female,52-65,Yes,Chennai,KA,Yes
70703161,Male,65+,No,Pune,RJ,Yes
27362021,Male,65+,No,Chennai,RJ,Yes
72042171,Male,36-51,Yes,Pune,MH,No
44889854,Male,52-65,Yes,Jaipur,KA,No
34660833,Female,65+,No,Jaipur,MH,No
68325977,Others,18-21,No,Jaipur,GJ,No
67393509,Male,22-35,No,Chennai,TN,No
25669152,Male,36-51,Yes,Pune,DL,Yes
14302739,Female,36-51,Yes,Mumbai,TS,No
78655709,Others,36-51,Yes,Pune,TS,No
25342382,Others,65+,Yes,Hyderabad,TS,Yes
28554154,Others,18-21,No,Hyderabad,DL,Yes
26749979,Female,52-65,No,Chennai,RJ,No
94654053,Others,52-65,Yes,Bangalore,TN,Yes
93109519,Others,18-21,Yes,Jaipur,KA,No
99167978,Male,36-51,Yes,Delhi,DL,No
74323648,Male,52-65,No,Delhi,KA,Yes
68542337,Others,36-51,Yes,Jaipur,KA,Yes
81370097,Male,22-35,Yes,Mumbai,MH,No
67279595,Male,18-21,Yes,Hyderabad,RJ,No
38885419,Male,18-21,Yes,Chennai,GJ,No
23612760,Others,22-35,No,Delhi,MH,No
57686193,Male,65+,No,Jaipur,GJ,Yes
94667111,Female,65+,Yes,Ahmedabad,TN,No
10097105,Male,36-51,Yes,Hyderabad,DL,Yes
12062707,Others,52-65,Yes,Hyderabad,DL,Yes
72255489,Others,65+,No,Delhi,MH,Yes
85031242,Others,18-21,Yes,Pune,TS,No
99770111,Others,18-21,Yes,Pune,MH,Yes
42786275,Male,18-21,Yes,Hyderabad,MH,Yes
36417841,Female,18-21,No,Chennai,TN,No
27849651,Male,65+,No,Delhi,TN,No
13044109,Others,65+,Yes,Delhi,MH,No
67371133,Male,22-35,Yes,Chennai,DL,No
67517579,Female,65+,Yes,Hyderabad,MH,No
98180449,Others,18-21,Yes,Hyderabad,KA,Yes
35483111,Male,18-21,Yes,Mumbai,MH,No
56644261,Others,36-51,No,Delhi,RJ,No
62489606,Male,65+,Yes,Chennai,DL,No
41132959,Others,22-35,Yes,Pune,TN,Yes
14317248,Male,52-65,Yes,Hyderabad,MH,No
27395013,Male,65+,No,Chennai,DL,No
24550202,Others,36-51,Yes,Delhi,MH,Yes
79736193,Male,22-35,No,Delhi,GJ,Yes
94288046,Female,65+,No,Jaipur,RJ,No
39086235,Female,65+,Yes,Chennai,MH,Yes
86162926,Female,22-35,No,Delhi,DL,Yes
29236879,Female,18-21,Yes,Pune,DL,No
62270747,Others,36-51,Yes,Pune,DL,No
78810495,Male,52-65,Yes,Jaipur,TS,Yes
73523478,Male,18-21,No,Jaipur,RJ,Yes
99913374,Others,52-65,Yes,Hyderabad,RJ,No
34012039,Others,65+,No,Chennai,GJ,Yes
30568253,Female,36-51,Yes,Ahmedabad,KA,No
26796439,Others,22-35,No,Bangalore,MH,No
13874674,Female,22-35,No,Mumbai,RJ,Yes
45724536,Female,36-51,Yes,Delhi,GJ,No
69300821,Others,22-35,No,Pune,KA,Yes
28902878,Male,18-21,Yes,Jaipur,TN,No
69524407,Others,52-65,Yes,Chennai,KA,No
52965907,Male,22-35,No,Hyderabad,MH,Yes
62906256,Male,18-21,Yes,Ahmedabad,GJ,No
29344890,Male,18-21,Yes,Mumbai,TS,Yes
55677459,Female,22-35,Yes,Delhi,RJ,No
49700436,Others,65+,No,Bangalore,DL,Yes
36050750,Female,36-51,Yes,Hyderabad,DL,No
92371474,Female,18-21,Yes,Chennai,KA,No
44822763,Male,36-51,Yes,Bangalore,DL,Yes
95169424,Others,36-51,No,Pune,DL,Yes
94122812,Male,52-65,Yes,Chennai,RJ,No
67544083,Female,52-65,Yes,Chennai,TN,No
88737574,Female,65+,Yes,Bangalore,RJ,Yes
56503071,Others,22-35,No,Chennai,KA,No
15145330,Others,36-51,No,Mumbai,DL,Yes
11572673,Male,65+,Yes,Mumbai,GJ,Yes
21244322,Female,18-21,Yes,Hyderabad,TS,No
25876798,Male,22-35,Yes,Chennai,MH,Yes
86856485,Others,52-65,No,Hyderabad,GJ,No
24232626,Male,18-21,Yes,Chennai,MH,No
27828815,Male,65+,No,Bangalore,GJ,Yes
47092964,Female,65+,No,Pune,MH,No
26033533,Male,52-65,No,Hyderabad,MH,No
13707577,Others,65+,Yes,Mumbai,RJ,No
31422072,Male,18-21,Yes,Mumbai,MH,No
36695580,Male,52-65,No,Ahmedabad,TN,Yes
62974318,Others,22-35,Yes,Ahmedabad,MH,Yes
77509084,Others,52-65,No,Bangalore,MH,Yes
22104203,Female,36-51,Yes,Delhi,KA,No
86333815,Female,18-21,Yes,Pune,TS,No
99273431,Others,65+,Yes,Hyderabad,KA,Yes
38326134,Others,36-51,Yes,Delhi,TS,Yes
85429900,Others,65+,No,Mumbai,MH,Yes
59797665,Male,65+,No,Ahmedabad,MH,Yes
65173469,Female,22-35,No,Mumbai,TN,Yes
15038297,Female,36-51,No,Hyderabad,DL,Yes
77316566,Others,36-51,No,Bangalore,KA,Yes
51511271,Male,36-51,No,Delhi,MH,No
25353791,Female,52-65,No,Hyderabad,KA,Yes
68500583,Male,18-21,No,Hyderabad,RJ,No
94523241,Others,65+,No,Mumbai,DL,No
35573855,Male,22-35,Yes,Mumbai,GJ,Yes
43582126,Male,18-21,Yes,Jaipur,RJ,No
87603995,Male,18-21,No,Ahmedabad,KA,Yes
32052246,Male,65+,Yes,Pune,RJ,No
98949887,Male,52-65,Yes,Mumbai,DL,No
99108544,Others,65+,No,Bangalore,GJ,No
42373369,Male,65+,Yes,Bangalore,RJ,Yes
93386628,Male,65+,No,Pune,MH,Yes
79891697,Others,18-21,Yes,Delhi,TN,No
48929533,Male,36-51,Yes,Pune,DL,Yes
45602367,Female,52-65,Yes,Chennai,TN,No
45325894,Male,18-21,Yes,Chennai,TS,No
16128755,Male,36-51,Yes,Delhi,MH,Yes
19268960,Female,36-51,Yes,Mumbai,MH,No
48438649,Others,18-21,No,Pune,GJ,No
14064903,Others,22-35,No,Ahmedabad,GJ,No
52181240,Female,36-51,Yes,Hyderabad,KA,Yes
65538244,Male,52-65,Yes,Jaipur,TN,Yes
16441642,Others,65+,Yes,Jaipur,GJ,Yes
10365027,Others,22-35,Yes,Delhi,KA,Yes
39427759,Female,18-21,Yes,Bangalore,KA,Yes
12265045,Female,65+,No,Delhi,TS,No
27519234,Others,52-65,Yes,Mumbai,GJ,Yes
33375492,Male,36-51,Yes,Bangalore,MH,Yes
75553305,Male,65+,Yes,Bangalore,MH,Yes
60286273,Female,18-21,No,Ahmedabad,RJ,Yes
55510675,Female,65+,Yes,Ahmedabad,DL,No
68942296,Female,18-21,Yes,Mumbai,TS,No
60520703,Others,18-21,No,Ahmedabad,TN,No
18286267,Others,18-21,No,Bangalore,TS,Yes
72669530,Others,22-35,Yes,Jaipur,MH,No
31894083,Female,36-51,No,Ahmedabad,GJ,No
90680045,Others,22-35,No,Chennai,KA,Yes
31787389,Female,52-65,Yes,Ahmedabad,GJ,Yes
35639399,Female,22-35,Yes,Pune,MH,No
27859803,Female,52-65,Yes,Bangalore,KA,Yes
86257630,Others,36-51,No,Chennai,KA,Yes
67180217,Female,36-51,No,Bangalore,MH,No
30835336,Others,52-65,Yes,Bangalore,TS,Yes
93802024,Female,36-51,Yes,Bangalore,KA,Yes
23017452,Others,52-65,Yes,Bangalore,MH,No
90659895,Others,65+,Yes,Mumbai,DL,Yes
90898967,Others,36-51,Yes,Hyderabad,KA,No
28866782,Male,18-21,No,Delhi,GJ,No
86605924,Others,52-65,Yes,Bangalore,TN,No
41727780,Female,52-65,Yes,Mumbai,TN,No
59249118,Others,18-21,Yes,Delhi,TS,Yes
26937518,Female,22-35,No,Ahmedabad,TS,Yes
99918243,Male,52-65,Yes,Hyderabad,TS,No
88553467,Others,36-51,Yes,Bangalore,MH,Yes
63986410,Female,18-21,No,Mumbai,GJ,Yes
17771682,Male,65+,No,Jaipur,MH,No
48895551,Male,52-65,Yes,Pune,RJ,No
36229355,Male,22-35,Yes,Mumbai,MH,Yes
73905302,Others,65+,No,Chennai,MH,No
21062599,Others,52-65,Yes,Chennai,TS,No
73959759,Female,22-35,No,Ahmedabad,DL,No
84911989,Others,36-51,Yes,Ahmedabad,DL,Yes
42715142,Female,22-35,No,Chennai,TN,No
78002009,Male,36-51,No,Jaipur,RJ,No
61184526,Male,52-65,No,Delhi,GJ,No
97413344,Others,36-51,No,Hyderabad,TS,Yes
64270252,Others,22-35,Yes,Mumbai,MH,No
65562060,Female,65+,Yes,Hyderabad,TN,Yes
16911772,Female,22-35,No,Hyderabad,KA,No
89232149,Male,18-21,Yes,Pune,MH,No
29961833,Male,36-51,Yes,Jaipur,GJ,Yes
77705887,Male,18-21,Yes,Pune,RJ,No
25098908,Male,18-21,Yes,Hyderabad,GJ,No
41275154,Female,65+,Yes,Ahmedabad,MH,No
68408594,Male,18-21,No,Hyderabad,MH,Yes
13405694,Female,22-35,No,Pune,RJ,Yes
72235921,Male,65+,Yes,Pune,RJ,Yes
24964994,Others,18-21,No,Ahmedabad,GJ,Yes
56727539,Male,18-21,No,Jaipur,TN,Yes
48482957,Female,52-65,No,Pune,MH,No
98146900,Female,52-65,No,Ahmedabad,GJ,Yes
24266967,Others,22-35,Yes,Delhi,GJ,Yes
99692141,Female,18-21,Yes,Hyderabad,KA,Yes
26805372,Female,52-65,Yes,Ahmedabad,MH,No
25914629,Others,65+,Yes,Delhi,RJ,Yes
56960916,Male,52-65,Yes,Hyderabad,MH,No
48542772,Others,22-35,Yes,Bangalore,GJ,No
24050126,Male,52-65,Yes,Chennai,MH,No
86907265,Others,18-21,No,Chennai,MH,No
86004885,Others,18-21,No,Bangalore,GJ,No
36566989,Others,22-35,No,Jaipur,GJ,Yes
46163292,Female,36-51,No,Mumbai,MH,No
73303008,Male,22-35,Yes,Pune,TS,Yes
50540045,Others,36-51,Yes,Delhi,RJ,No
22238001,Female,36-51,Yes,Bangalore,KA,No
98981042,Male,36-51,No,Delhi,DL,Yes
85546639,Others,36-51,No,Mumbai,TN,No
67120733,Male,36-51,No,Mumbai,MH,Yes
91591827,Female,22-35,Yes,Mumbai,TN,Yes
89240427,Female,52-65,No,Delhi,KA,Yes
68419954,Others,22-35,No,Jaipur,TN,No
34089065,Others,65+,No,Mumbai,MH,No
35668924,Others,65+,Yes,Delhi,MH,No
40526003,Male,18-21,No,Chennai,MH,Yes
45671874,Female,52-65,Yes,Delhi,GJ,No
12694725,Male,36-51,Yes,Hyderabad,TS,Yes
33631599,Male,65+,No,Chennai,TN,No
83358024,Others,65+,No,Jaipur,DL,No
94079791,Female,36-51,No,Bangalore,MH,No
25720573,Male,22-35,No,Ahmedabad,TN,Yes
91044529,Male,22-35,No,Jaipur,MH,No
87493838,Male,65+,No,Bangalore,TS,No
37635311,Others,22-35,Yes,Pune,DL,Yes
42485924,Male,65+,Yes,Pune,DL,No
93994620,Others,36-51,No,Pune,TS,No
37825110,Female,36-51,Yes,Hyderabad,TS,No
66854447,Female,18-21,Yes,Jaipur,GJ,Yes
28723611,Male,22-35,Yes,Chennai,MH,Yes
65782210,Female,36-51,Yes,Jaipur,TN,Yes
43109769,Female,52-65,Yes,Hyderabad,MH,Yes
21346401,Male,18-21,No,Delhi,TN,No
45927851,Male,52-65,No,Ahmedabad,TN,No
61249625,Male,18-21,No,Delhi,DL,Yes
15355419,Female,52-65,Yes,Bangalore,RJ,Yes
97955145,Male,36-51,Yes,Bangalore,RJ,Yes
24446420,Others,65+,No,Pune,RJ,Yes
50004871,Others,36-51,Yes,Ahmedabad,DL,No
77230651,Others,22-35,Yes,Ahmedabad,MH,No
94646118,Female,22-35,Yes,Mumbai,MH,Yes
18365626,Others,18-21,No,Delhi,DL,Yes
98977592,Female,65+,No,Delhi,GJ,Yes
48265132,Male,18-21,Yes,Delhi,TS,Yes
32241125,Male,65+,Yes,Chennai,KA,No
67741919,Female,65+,Yes,Hyderabad,TN,No
45347376,Male,18-21,Yes,Ahmedabad,KA,No
59485496,Female,36-51,Yes,Pune,MH,Yes
46654569,Others,22-35,Yes,Hyderabad,GJ,Yes
24093042,Female,65+,Yes,Jaipur,TN,Yes
85073858,Female,36-51,Yes,Chennai,TS,No
11854358,Others,36-51,Yes,Chennai,TS,No
50669318,Male,65+,Yes,Bangalore,GJ,Yes
48533089,Others,22-35,Yes,Mumbai,MH,No
46853385,Female,18-21,Yes,Bangalore,DL,Yes
47015545,Female,22-35,Yes,Jaipur,RJ,No
79057948,Male,18-21,No,Jaipur,TS,Yes
20519243,Others,52-65,Yes,Mumbai,MH,No
57982426,Female,22-35,No,Delhi,DL,Yes
84480701,Female,22-35,Yes,Delhi,GJ,No
94603908,Female,22-35,No,Bangalore,TN,Yes
32905259,Others,18-21,No,Mumbai,RJ,No
73291584,Female,65+,No,Bangalore,GJ,Yes
86177032,Others,18-21,Yes,Hyderabad,MH,No
96491809,Others,65+,No,Chennai,RJ,Yes
26677735,Female,22-35,No,Delhi,KA,Yes
85672967,Others,22-35,No,Chennai,RJ,Yes
76552484,Others,22-35,Yes,Jaipur,KA,Yes
19356783,Male,52-65,Yes,Chennai,MH,Yes
29158029,Female,22-35,No,Delhi,GJ,Yes
43498944,Others,18-21,No,Mumbai,TN,No
56689387,Others,36-51,Yes,Ahmedabad,MH,Yes
76282692,Male,22-35,No,Chennai,MH,Yes
69538938,Male,65+,No,Ahmedabad,MH,No
86097626,Female,22-35,Yes,Pune,TN,No
91167877,Male,65+,No,Pune,GJ,Yes
64807507,Female,65+,No,Chennai,TS,No
92721338,Female,22-35,No,Delhi,DL,No
88225260,Male,65+,No,Hyderabad,DL,No
34633934,Others,52-65,Yes,Chennai,RJ,No
88121367,Female,52-65,Yes,Mumbai,MH,Yes
52104719,Female,18-21,Yes,Mumbai,GJ,No
66690342,Female,36-51,No,Hyderabad,RJ,No
55523659,Female,36-51,Yes,Delhi,GJ,Yes
62979208,Female,52-65,Yes,Chennai,KA,Yes
49126122,Male,36-51,No,Mumbai,GJ,No
45918644,Others,18-21,No,Delhi,RJ,No
68512648,Female,65+,No,Hyderabad,KA,Yes
31365600,Others,18-21,No,Mumbai,GJ,No
69210460,Female,18-21,No,Jaipur,MH,Yes
92158772,Male,36-51,Yes,Chennai,TS,Yes
24814055,Others,52-65,Yes,Hyderabad,MH,Yes
31801329,Male,65+,Yes,Chennai,GJ,Yes
55728986,Male,36-51,No,Delhi,MH,Yes
64647039,Female,22-35,Yes,Mumbai,DL,No
14087899,Male,52-65,No,Hyderabad,GJ,No
92738900,Others,36-51,No,Hyderabad,MH,Yes
80229485,Male,22-35,No,Chennai,TN,Yes
51549888,Male,22-35,No,Jaipur,MH,No
25659843,Others,18-21,Yes,Chennai,MH,Yes
81766624,Others,18-21,No,Jaipur,MH,No
91212053,Female,52-65,No,Hyderabad,MH,No
63306439,Female,22-35,Yes,Jaipur,TS,No
67534772,Female,65+,No,Chennai,MH,Yes
19032454,Male,18-21,No,Chennai,MH,Yes
44415865,Male,65+,No,Delhi,RJ,Yes
14945291,Female,65+,Yes,Jaipur,MH,Yes
60903209,Female,52-65,No,Pune,TN,No
53010951,Male,65+,Yes,Jaipur,KA,No
73945563,Male,22-35,No,Ahmedabad,GJ,No
34583654,Female,36-51,No,Pune,KA,Yes
21932812,Female,52-65,Yes,Jaipur,DL,No
63388327,Female,22-35,Yes,Bangalore,TN,Yes
66620777,Male,22-35,No,Hyderabad,TS,Yes
50211034,Female,65+,No,Mumbai,KA,No
13195173,Male,52-65,Yes,Hyderabad,MH,No
48442618,Others,18-21,Yes,Ahmedabad,TS,No
77993122,Others,18-21,No,Jaipur,TS,No
18650650,Others,65+,No,Delhi,GJ,No
43210050,Others,18-21,No,Jaipur,TN,No
14376254,Others,52-65,Yes,Mumbai,KA,Yes
44048333,Female,65+,Yes,Jaipur,KA,No
75149909,Female,18-21,No,Pune,TN,Yes
81993500,Male,36-51,Yes,Ahmedabad,KA,Yes
69748031,Female,52-65,Yes,Ahmedabad,MH,Yes
74455913,Female,65+,Yes,Chennai,TN,No
44370515,Male,22-35,No,Chennai,MH,No
51895226,Male,65+,No,Delhi,MH,No
92488784,Others,65+,No,Chennai,GJ,No
85363483,Others,22-35,No,Pune,GJ,Yes
24259665,Female,22-35,No,Ahmedabad,TS,Yes
87779604,Male,18-21,Yes,Hyderabad,DL,No
16304584,Others,65+,Yes,Pune,DL,Yes
98748618,Others,52-65,No,Jaipur,MH,Yes
39147722,Female,65+,No,Delhi,KA,Yes
29870146,Female,36-51,No,Bangalore,TS,Yes
54926117,Male,36-51,No,Ahmedabad,DL,No
21476867,Male,65+,No,Bangalore,MH,No
16979798,Others,36-51,Yes,Pune,TN,Yes
59571320,Male,22-35,No,Chennai,TN,No
56566142,Female,52-65,Yes,Jaipur,MH,No
86080899,Male,36-51,No,Jaipur,DL,Yes
36784031,Female,18-21,No,Bangalore,MH,No
27540491,Female,36-51,Yes,Jaipur,KA,No
51329800,Female,36-51,Yes,Chennai,KA,No
72679663,Female,18-21,No,Jaipur,DL,Yes
35152965,Others,36-51,Yes,Ahmedabad,MH,Yes
40442468,Female,18-21,Yes,Jaipur,KA,No
58352165,Male,36-51,Yes,Jaipur,MH,Yes
76528544,Others,18-21,No,Bangalore,MH,No
13724558,Others,65+,Yes,Jaipur,DL,Yes
81541038,Male,18-21,Yes,Bangalore,TN,Yes
78876191,Male,65+,Yes,Ahmedabad,TS,No
81279844,Male,22-35,Yes,Delhi,GJ,Yes
28474944,Others,18-21,No,Bangalore,TS,Yes
92808177,Others,52-65,No,Jaipur,RJ,Yes
79342557,Female,18-21,No,Ahmedabad,DL,Yes
30628666,Female,18-21,No,Pune,MH,No
73357221,Male,18-21,Yes,Bangalore,TS,Yes
90984591,Male,65+,Yes,Hyderabad,MH,No
60815705,Others,22-35,Yes,Hyderabad,RJ,Yes
36763476,Others,65+,No,Jaipur,DL,No
12177872,Female,18-21,Yes,Delhi,RJ,No
58107812,Female,52-65,No,Bangalore,MH,Yes
80373647,Others,36-51,No,Jaipur,GJ,Yes
72079389,Male,52-65,Yes,Chennai,GJ,Yes
15314029,Others,18-21,No,Bangalore,MH,Yes
27303827,Male,52-65,Yes,Chennai,GJ,No
46536158,Female,52-65,Yes,Bangalore,TS,No
96435014,Others,18-21,Yes,Jaipur,MH,No
97103559,Female,22-35,Yes,Ahmedabad,DL,No
45052052,Others,36-51,No,Pune,RJ,No
29934289,Female,18-21,No,Pune,TS,Yes
10152475,Female,18-21,No,Hyderabad,KA,Yes
48465228,Male,52-65,Yes,Chennai,RJ,Yes
40250430,Male,36-51,No,Mumbai,RJ,Yes
53263290,Male,65+,No,Jaipur,KA,Yes
62730585,Male,22-35,Yes,Mumbai,KA,No
66573953,Others,22-35,No,Delhi,TN,Yes
75859331,Male,52-65,Yes,Hyderabad,GJ,No
50115042,Male,22-35,Yes,Ahmedabad,MH,No
66642525,Male,52-65,Yes,Jaipur,GJ,Yes
57897915,Male,52-65,No,Jaipur,GJ,No
34853469,Female,65+,No,Mumbai,DL,Yes
43462411,Male,22-35,No,Hyderabad,GJ,Yes
96989547,Male,65+,No,Pune,RJ,Yes
50466913,Male,18-21,No,Jaipur,RJ,Yes
97384049,Others,18-21,Yes,Chennai,MH,No
14704508,Others,52-65,No,Jaipur,GJ,No
55117704,Others,36-51,No,Chennai,GJ,No
36367199,Female,52-65,No,Pune,GJ,Yes
38024095,Female,18-21,Yes,Chennai,RJ,Yes
17691310,Male,18-21,Yes,Bangalore,TN,Yes
40035350,Others,52-65,Yes,Hyderabad,RJ,Yes
80346708,Female,22-35,No,Delhi,TN,Yes
17653395,Male,22-35,No,Hyderabad,DL,Yes
63124137,Others,22-35,Yes,Hyderabad,KA,Yes
43632790,Female,18-21,Yes,Jaipur,TS,No
11181056,Female,52-65,No,Ahmedabad,MH,No
28631227,Others,65+,Yes,Pune,MH,No
62585488,Others,52-65,Yes,Delhi,KA,No
12088570,Male,65+,Yes,Mumbai,MH,Yes
85242835,Male,65+,No,Chennai,MH,Yes
97767216,Female,36-51,Yes,Jaipur,GJ,Yes
11162374,Others,36-51,Yes,Bangalore,DL,No
94629970,Male,22-35,No,Delhi,TN,No
85264683,Male,65+,Yes,Chennai,GJ,No
21821521,Female,52-65,No,Hyderabad,DL,No
50339406,Female,22-35,No,Pune,MH,No
19517274,Male,18-21,Yes,Delhi,DL,Yes
59693731,Others,22-35,Yes,Pune,TS,Yes
97747828,Others,18-21,No,Delhi,TS,Yes
63346140,Male,22-35,No,Pune,MH,No
47587444,Male,65+,Yes,Delhi,TS,Yes
73519788,Male,65+,No,Jaipur,TN,No
44380075,Female,36-51,No,Jaipur,MH,No
20161870,Male,22-35,No,Delhi,MH,Yes
40707715,Female,22-35,Yes,Bangalore,TS,No
31936148,Others,65+,No,Ahmedabad,MH,No
50050410,Others,22-35,Yes,Hyderabad,GJ,No
40332507,Female,18-21,Yes,Jaipur,MH,Yes
56365958,Others,36-51,Yes,Mumbai,MH,No
66101183,Others,36-51,No,Bangalore,TN,No
87936636,Male,52-65,Yes,Mumbai,TS,No
56425099,Female,18-21,Yes,Pune,GJ,Yes
15610498,Male,65+,No,Jaipur,MH,Yes
55615156,Female,52-65,No,Ahmedabad,DL,No
86994169,Female,18-21,No,Pune,TS,Yes
78254030,Female,52-65,Yes,Ahmedabad,DL,Yes
55050636,Female,18-21,Yes,Hyderabad,KA,Yes
80902570,Female,18-21,Yes,Hyderabad,TS,No
61423182,Male,65+,Yes,Mumbai,MH,No
84923908,Male,22-35,No,Bangalore,DL,Yes
65598389,Female,22-35,No,Pune,MH,Yes
51568952,Female,52-65,Yes,Bangalore,GJ,Yes
36362994,Others,65+,No,Pune,RJ,No
61778780,Female,22-35,Yes,Delhi,MH,Yes
35181099,Female,18-21,Yes,Delhi,MH,Yes
81604864,Female,65+,Yes,Hyderabad,RJ,No
75651902,Male,22-35,No,Hyderabad,TN,No
54011075,Female,52-65,Yes,Jaipur,GJ,Yes
17111932,Male,52-65,Yes,Delhi,TS,No
72972754,Male,36-51,No,Chennai,RJ,No
17960930,Female,52-65,No,Hyderabad,GJ,Yes
10969063,Female,52-65,No,Hyderabad,RJ,Yes
60751997,Female,36-51,No,Delhi,TS,Yes
28464641,Others,36-51,Yes,Bangalore,GJ,No
32399625,Female,22-35,No,Pune,RJ,No
49730241,Male,52-65,No,Hyderabad,MH,No
75733103,Female,36-51,No,Bangalore,RJ,No
88561832,Others,52-65,Yes,Pune,KA,No
61732421,Female,18-21,No,Jaipur,TN,Yes
10454581,Others,18-21,No,Jaipur,KA,No
19877080,Male,65+,No,Delhi,MH,Yes
26089470,Others,22-35,No,Bangalore,TS,No
42313926,Male,36-51,Yes,Bangalore,MH,Yes
98349778,Male,65+,No,Chennai,KA,No
74729615,Others,52-65,No,Pune,GJ,Yes
31064474,Male,18-21,Yes,Mumbai,MH,No
18769886,Others,52-65,No,Mumbai,RJ,Yes
55501430,Female,36-51,No,Chennai,RJ,No
32757195,Male,65+,No,Jaipur,GJ,No
54637259,Female,52-65,No,Jaipur,MH,No
32281372,Others,36-51,No,Hyderabad,MH,No
70125350,Male,18-21,No,Pune,KA,Yes
79682738,Male,22-35,No,Mumbai,KA,Yes
14940448,Female,65+,No,Pune,RJ,No
64145905,Male,52-65,No,Ahmedabad,TN,Yes
89505069,Male,36-51,Yes,Delhi,RJ,No
75130304,Others,36-51,No,Pune,MH,No
91354233,Others,18-21,Yes,Delhi,RJ,Yes
24294426,Others,52-65,Yes,Bangalore,DL,Yes
10993251,Male,18-21,No,Mumbai,MH,No
26876477,Others,18-21,No,Hyderabad,RJ,No
81712762,Female,22-35,Yes,Jaipur,TN,No
75213908,Others,52-65,Yes,Mumbai,GJ,No
41229031,Others,22-35,Yes,Delhi,RJ,Yes
42131218,Male,22-35,No,Hyderabad,KA,No
85984223,Others,36-51,No,Jaipur,GJ,No
56735680,Female,52-65,No,Delhi,DL,No
27400722,Male,52-65,No,Bangalore,TS,Yes
11295462,Others,36-51,No,Ahmedabad,TS,No
16784739,Male,65+,No,Chennai,GJ,No
39006289,Male,22-35,No,Ahmedabad,TS,No
25620380,Male,65+,No,Chennai,RJ,Yes
62696033,Male,52-65,Yes,Chennai,DL,Yes
23820671,Female,65+,Yes,Ahmedabad,TN,Yes
51445353,Female,18-21,Yes,Ahmedabad,RJ,No
71192406,Male,65+,No,Bangalore,RJ,No
62419123,Male,65+,No,Delhi,TS,Yes
56137916,Others,65+,No,Bangalore,MH,Yes
44680666,Male,52-65,No,Jaipur,TN,Yes
78791117,Female,36-51,No,Chennai,KA,Yes
44004628,Others,36-51,Yes,Hyderabad,RJ,No
97784384,Others,18-21,Yes,Pune,DL,Yes
62569656,Others,22-35,Yes,Delhi,MH,Yes
17277701,Female,36-51,No,Mumbai,TN,Yes
90098159,Female,65+,Yes,Pune,TN,No
17374359,Male,18-21,Yes,Mumbai,MH,Yes
55832535,Female,65+,No,Delhi,GJ,No
45951601,Others,18-21,Yes,Pune,MH,Yes
96300172,Female,22-35,Yes,Ahmedabad,KA,No
79714555,Male,65+,No,Hyderabad,TS,Yes
94663893,Others,22-35,No,Ahmedabad,MH,Yes
33880172,Female,65+,No,Delhi,KA,Yes
32888757,Male,36-51,Yes,Bangalore,MH,No
35633364,Others,18-21,Yes,Ahmedabad,MH,Yes
66323618,Female,18-21,No,Bangalore,KA,No
83181343,Female,36-51,Yes,Hyderabad,TN,Yes
60819730,Female,22-35,Yes,Jaipur,MH,No
79592929,Male,52-65,No,Bangalore,RJ,No
46197489,Male,18-21,No,Bangalore,RJ,No
61989719,Female,36-51,No,Chennai,GJ,No
